PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
108.88,118.12710293078135,5.25,16.12,17.11,58.26,1.44,10.79,50.59,3.280840304500585,8.700972080037227,3.0701278234985114
111.48,118.12710293078135,4.69,15.66,16.38,57.97,1.51,10.8,42.62,3.280840304500585,8.700972080037227,3.0701278234985114
83.72,118.12710293078135,8.87,20.08,20.23,53.46,2.59,14.01,32.66,0.98,0.18,3.0701278234985114
70.58,118.12710293078135,8.99,17.94,14.05,52.85,20.62,15.31,29.69,1.03,0.23,3.0701278234985114
67.95,118.12710293078135,12.24,13.66,20.38,46.24,2.76,10.39,40.63,3.280840304500585,8.700972080037227,3.0701278234985114
62.54,118.12710293078135,6.95,19.45,16.78,62.36,8.49,7.05,31.75,3.280840304500585,8.700972080037227,3.0701278234985114
61.7,118.12710293078135,6.01,20.32,15.16,52.0,8.59,6.71,33.56,0.99,6.67,3.0701278234985114
83.64,118.12710293078135,9.73,18.19,19.02,42.14,1.93,14.1,38.29,3.280840304500585,8.700972080037227,3.0701278234985114
27.69,118.12710293078135,10.7,10.76,17.2,23.36,2.95,10.36,30.29,3.280840304500585,8.700972080037227,3.0701278234985114
44.26,118.12710293078135,13.58,10.47,18.3,24.47,4.41,11.8,31.31,3.280840304500585,8.700972080037227,3.0701278234985114
122.16,118.12710293078135,32.03,21.5,37.11,25.89,2.61,10.78,23.67,3.26,25.37,3.0701278234985114
90.73,118.12710293078135,21.94,22.21,22.57,25.37,2.08,10.14,26.13,3.280840304500585,0.16,3.0701278234985114
41.27,118.12710293078135,11.42,14.19,16.82,23.48347601937197,7.62,7.1,19.12,3.280840304500585,8.700972080037227,3.0701278234985114
81.26,118.12710293078135,23.27,20.88,27.69,66.35,3.21,7.26,20.24,3.280840304500585,8.700972080037227,3.0701278234985114
44.74,118.12710293078135,16.01,23.81,18.55,53.83,4.34,6.37,32.31,0.01,0.01,3.0701278234985114
62.63,118.12710293078135,4.71,12.09,15.53,309.04,6.75,2.5,37.11,3.280840304500585,8.700972080037227,3.0701278234985114
65.1,118.12710293078135,7.81,16.1,22.16,196.84,3.66,4.28,13.33,3.280840304500585,8.700972080037227,3.0701278234985114
80.23,118.12710293078135,7.06,21.76,23.08,177.66,2.73,4.91,30.64,3.280840304500585,8.700972080037227,3.0701278234985114
76.91,118.12710293078135,9.77,12.11,14.27,2.19,1.68,4.1,30.36,6.57,9.37,3.0701278234985114
107.65,118.12710293078135,10.73,14.47,16.13,4.15,1.45,4.07,21.67,9.88,10.15,3.0701278234985114
69.9,118.12710293078135,11.42,15.9,17.36,1.51,1.65,4.33,26.83,14.04,15.1,3.0701278234985114
112.72,118.12710293078135,11.82,15.66,17.54,0.94,1.47,3.51,22.93,16.23,24.5,3.0701278234985114
127.03,118.12710293078135,8.46,13.25,13.84,0.92,1.08,5.94,28.65,8.06,10.02,3.0701278234985114
98.75,118.12710293078135,8.31,12.5,13.27,0.55,1.09,3.3,25.94,5.43,12.16,3.0701278234985114
87.07,118.12710293078135,4.82,9.98,9.82,58.78,1.62,2.88,19.61,2.07,4.16,3.0701278234985114
100.61,118.12710293078135,4.2,11.24,9.77,176.16,1.23,2.7,18.18,3.21,5.98,3.0701278234985114
98.47,118.12710293078135,3.22,8.57,7.73,173.87,1.23,2.22,24.29,3.18,4.63,3.0701278234985114
123.36,118.12710293078135,3.79,11.41,9.54,174.31,1.23,2.36,22.18,2.17,4.45,3.0701278234985114
65.84,118.12710293078135,5.87,5.4,9.19,189.01,2.02,3.58,19.93,2.26,5.11,3.0701278234985114
89.6,118.12710293078135,6.85,16.96,16.62,81.23,0.89,5.03,54.2,1.21,3.41,3.0701278234985114
196.81,118.12710293078135,8.94,16.33,17.43,114.15,1.16,9.24,11.26,17.48,25.05,3.0701278234985114
25.42,118.12710293078135,4.57,10.18,12.76,23.48347601937197,3.27,4.42,9.59,0.44,1.3,3.0701278234985114
37.79,118.12710293078135,6.85,12.86,17.74,23.48347601937197,2.84,5.18,18.33,0.93,2.88,3.0701278234985114
42.16,118.12710293078135,5.93,13.37,17.33,23.48347601937197,2.34,4.76,24.39,1.0,3.04,3.0701278234985114
31.97,118.12710293078135,9.5,19.62,19.31,23.48347601937197,2.08,4.62,22.33,0.84,3.07,3.0701278234985114
38.5,118.12710293078135,5.16,14.8,15.38,23.48347601937197,2.94,5.45,23.45,0.56,1.09,3.0701278234985114
36.26,118.12710293078135,8.34,18.66,19.73,23.48347601937197,3.17,4.13,22.59,0.79,1.35,3.0701278234985114
38.87,118.12710293078135,4.67,15.96,17.14,23.48347601937197,3.01,3.97,48.12,1.13,2.29,3.0701278234985114
26.79,118.12710293078135,4.36,22.55,17.28,23.48347601937197,9.15,2.38,15.46,2.88,4.56,3.0701278234985114
24.54,118.12710293078135,2.96,19.16,14.28,23.48347601937197,2.59,2.0,18.47,1.02,3.22,3.0701278234985114
34.16,118.12710293078135,4.38,20.6,16.09,23.48347601937197,5.56,1.85,10.14,1.4,4.35,3.0701278234985114
26.59,118.12710293078135,2.81,17.15,12.52,23.48347601937197,8.2,1.56,14.31,0.82,2.79,3.0701278234985114
87.04,118.12710293078135,6.61,28.5,15.1,23.48347601937197,0.15,13.75,63.2,1.99,4.42,3.0701278234985114
92.64,118.12710293078135,6.37,26.51,14.45,23.48347601937197,0.27,20.69,49.15,3.21,9.9,3.0701278234985114
98.0,118.12710293078135,6.84,13.5,11.11,23.48347601937197,0.1,5.46,62.24,1.65,6.03,3.0701278234985114
114.08,118.12710293078135,6.03,12.53,14.22,23.48347601937197,0.2,7.4,52.28,0.83,0.36,3.0701278234985114
93.71,118.12710293078135,4.4,32.16,18.27,23.48347601937197,0.08,8.1,59.17,0.26,0.28,3.0701278234985114
101.77,118.12710293078135,6.83,33.63,20.69,23.48347601937197,0.16,4.6,51.78,0.31,0.67,3.0701278234985114
92.41,118.12710293078135,7.76,33.46,21.3,23.48347601937197,0.08,3.64,38.11,0.42,0.38,3.0701278234985114
91.15,118.12710293078135,5.66,31.0,18.54,23.48347601937197,0.02,4.13,29.57,0.26,0.21,3.0701278234985114
55.2,118.12710293078135,5.8,13.75,11.53,23.48347601937197,0.03,7.82,41.83,0.34,0.0,3.0701278234985114
169.75,118.12710293078135,6.86,14.92,12.9,23.48347601937197,0.0,2.92,31.82,0.23,0.02,3.0701278234985114
89.0,118.12710293078135,8.11,18.46,15.55,23.48347601937197,0.0,4.36,37.69,0.14,0.03,3.0701278234985114
82.7,118.12710293078135,2.87,11.59,9.6,23.48347601937197,0.02,7.47,51.13,0.02,0.0,3.0701278234985114
131.2,118.12710293078135,3.84,15.75,9.35,23.48347601937197,0.24,6.77,63.11,0.05,0.06,3.0701278234985114
86.94,118.12710293078135,3.08,17.09,9.17,23.48347601937197,0.18,7.5,61.8,0.05,0.03,3.0701278234985114
65.53,118.12710293078135,3.24,21.28,8.45,23.48347601937197,0.18,10.43,55.31,0.03,0.18,3.0701278234985114
94.7,118.12710293078135,7.82,12.39,10.62,23.48347601937197,0.05,4.67,19.56,0.05,0.11,3.0701278234985114
92.04,118.12710293078135,8.46,12.23,11.17,23.48347601937197,0.07,4.66,19.21,0.08,0.08,3.0701278234985114
38.43,118.12710293078135,6.27,11.16,8.74,23.48347601937197,0.85,4.82,50.34,0.0,0.0,3.0701278234985114
193.3,118.12710293078135,21.68,24.61,26.48,66.11,0.77,22.85,26.01,0.04,0.03,3.0701278234985114
57.62,118.12710293078135,8.35,19.36,14.79,108.72,0.54,8.8,38.81,0.04,0.03,3.0701278234985114
164.37,118.12710293078135,17.04,20.65,20.98,125.32,1.23,19.38,20.49,3.58,4.43,3.0701278234985114
76.62,118.12710293078135,11.78,14.82,14.32,106.54,0.93,20.61,28.71,0.94,2.54,3.0701278234985114
100.8,118.12710293078135,11.48,11.85,12.58,105.03,0.76,10.14,50.02,1.71,3.03,3.0701278234985114
168.81,118.12710293078135,12.38,19.55,30.6,81.41,0.96,15.4,19.31,0.03,8.32,3.0701278234985114
111.04,118.12710293078135,11.08,22.32,30.73,99.8,1.19,10.76,46.49,0.01,0.09,3.0701278234985114
84.77,118.12710293078135,9.62,21.1,29.59,96.22,1.01,12.45,36.28,0.09,0.22,3.0701278234985114
112.05,118.12710293078135,10.69,18.89,28.95,51.32,0.95,6.22,37.01,0.11,0.1,3.0701278234985114
81.75,118.12710293078135,11.61,24.37,35.11,30.88,1.05,6.7,46.88,0.28,0.17,3.0701278234985114
98.92,118.12710293078135,8.91,16.05,24.43,43.28,1.06,7.98,30.72,0.03,0.29,3.0701278234985114
98.35,118.12710293078135,8.72,14.89,23.02,38.86,1.05,8.5,32.88,0.21,0.22,3.0701278234985114
95.16,118.12710293078135,9.63,16.81,25.93,42.8,1.39,9.0,27.31,0.0,0.19,3.0701278234985114
96.38,118.12710293078135,9.95,16.16,25.49,56.87,0.93,9.28,36.73,0.15,1.82,3.0701278234985114
110.85,118.12710293078135,11.31,16.27,25.86,15.8,1.01,11.11,31.96,0.12,2.93,3.0701278234985114
100.68,118.12710293078135,9.06,9.74,16.02,16.09,0.8,8.52,47.92,0.05,0.81,3.0701278234985114
122.43,118.12710293078135,6.07,13.22,18.62,28.4,0.86,18.33,56.82,0.16,0.44,3.0701278234985114
178.54,118.12710293078135,4.91,11.68,16.58,65.17,1.03,11.87,56.47,0.0,0.0,3.0701278234985114
199.98,118.12710293078135,6.87,12.07,18.94,16.9,1.08,9.36,18.88,0.02,0.42,3.0701278234985114
176.07,118.12710293078135,9.14,15.07,22.05,198.23,0.66,30.02,18.42,0.05,4.11,3.0701278234985114
54.13,72.84,11.23,26.17,36.78,92.78,1.42,12.81,27.69,0.64,1.8,3.0701278234985114
115.35,241.6,8.53,19.41,26.57,44.24,0.98,8.77,44.21,0.0,1.45,3.0701278234985114
98.83,181.03,9.5,19.12,27.57,50.12,1.08,8.17,46.2,0.02,3.13,3.0701278234985114
105.94,183.42,8.85,18.98,26.64,47.78,1.09,7.9,45.94,0.0,3.11,3.0701278234985114
121.43,201.76,10.6,18.15,27.37,48.42,1.04,7.08,47.64,0.0,2.62,3.0701278234985114
142.9,196.37,9.56,17.94,26.41,44.44,0.96,7.75,55.69,0.0,3.05,3.0701278234985114
96.8,172.27,10.06,13.83,22.12,19.52,0.86,5.4,53.69,0.0,2.56,3.0701278234985114
93.13,198.2,11.81,13.01,24.79,17.81,0.98,5.46,53.81,0.0,2.57,3.0701278234985114
122.88,168.34,13.48,20.24,33.44,72.09,1.1,23.68,35.37,1.35,0.06,3.0701278234985114
128.73,136.07,11.99,17.35,29.46,39.98,8.74,6.77,10.91,2.51,7.64,2.49
129.34,137.86,12.46,25.66,29.48,60.96,10.19,6.78,18.18,3.0,5.87,2.51
134.6,156.9,18.96,28.6,35.57,49.71,10.21,5.21,15.23,3.27,6.86,2.63
131.76,127.42,23.15,36.51,47.4,51.24,8.18,4.85,21.7,4.92,10.17,3.33
134.67,109.86,19.95,39.18,44.48,74.29,5.11,9.7,20.62,2.59,3.17,1.24
124.1,107.61,15.38,31.83,32.15,70.25,9.73,5.68,27.19,0.88,3.13,1.44
141.39,157.01,21.95,38.23,42.71,36.38,9.29,9.43,36.86,2.02,11.23,10.87
53.71,60.15,11.02,13.43,20.48,19.11,10.19,3.21,22.08,0.91,3.45,0.69
83.49,112.1,16.23,23.75,30.88,16.04,11.72,5.07,20.83,2.13,8.11,2.41
106.57,196.19,25.97,31.12,45.48,28.86,9.36,5.97,32.88,3.27,15.12,10.65
77.57,90.54,12.07,19.15,24.66,16.83,9.48,5.18,23.09,1.68,6.31,1.25
86.7,150.92,11.44,18.82,25.78,18.88,7.98,3.84,25.87,1.51,5.62,4.8
104.29,176.2,14.94,25.63,32.66,29.48,10.76,6.3,29.62,2.32,7.74,1.91
67.94,105.29,14.3,29.78,32.1,29.21,9.18,10.14,23.39,2.42,9.14,0.8
55.55,104.33,12.18,20.96,25.28,39.8,10.45,7.19,23.11,1.55,6.39,4.07
69.51,136.67,14.05,23.77,30.29,36.77,7.89,4.97,27.07,3.23,8.67,7.55
96.62,168.0,19.15,29.04,37.12,35.07,9.59,6.66,29.01,5.67,17.61,22.01
96.28,172.91,20.18,29.21,37.78,32.01,8.82,7.31,25.97,7.79,16.65,17.47
72.2,122.12,9.39,20.27,23.15,32.52,8.5,4.4,25.48,2.67,6.07,5.96
78.47,131.42,12.57,23.04,28.5,32.13,8.6,4.07,27.1,5.45,13.55,10.98
91.87,179.36,21.3,30.01,40.31,31.79,10.1,7.35,34.78,9.72,16.21,15.64
62.27,117.81,12.01,24.76,27.71,27.34,9.29,10.91,31.08,4.14,4.26,2.0
44.19,57.0,7.11,17.6,19.91,28.77,9.58,7.75,26.81,1.45,3.4,1.53
55.66,78.64,10.22,20.13,26.74,30.62,9.56,9.34,34.15,2.01,4.89,1.8
78.51,112.78,9.82,20.54,27.51,31.04,6.72,14.37,35.54,2.17,4.2,2.32
66.52,76.05,11.21,18.47,27.79,35.48,8.24,10.62,24.85,2.32,5.02,3.05
62.56,86.11,10.66,24.96,30.36,28.46,5.52,12.94,27.98,2.39,6.04,2.45
78.61,145.1,13.0,27.75,39.45,32.3,7.97,16.72,40.79,3.3,8.08,2.19
66.09,95.81,7.57,24.47,30.04,29.78,7.29,8.34,43.23,1.89,4.65,1.89
63.57,148.17,11.33,35.15,41.13,30.04,6.57,10.48,35.18,2.45,6.82,2.1
96.56,203.67,17.46,52.77,62.06,30.32,4.63,15.8,59.88,3.47,9.68,2.29
75.35,91.73,9.63,45.3,40.75,28.79,7.73,13.08,49.21,1.98,6.71,1.85
86.49,116.62,14.18,50.3,56.07,38.86,3.67,14.99,62.52,2.5,8.84,2.06
77.07,132.68,13.41,42.65,50.06,36.68,6.85,14.04,55.44,2.13,7.25,2.0
81.81,164.56,18.2,44.06,58.92,37.84,5.94,21.44,59.29,2.64,10.67,2.37
65.78,180.67,18.75,40.09,55.98,30.04,7.38,14.34,54.47,3.23,10.23,3.16
67.08,174.5,13.18,35.54,44.09,32.27,4.76,11.92,70.74,1.86,6.09,2.97
81.37,141.25,11.98,34.88,43.91,29.46,4.67,13.97,70.42,1.66,6.08,2.79
63.76,131.56,12.09,42.98,51.34,29.93,7.16,13.98,61.86,1.94,7.31,2.68
60.56,171.42,12.0,43.9,48.72,29.08,7.33,12.85,60.18,2.03,6.47,2.71
76.1,192.81,13.14,42.99,52.01,26.55,7.63,13.1,53.16,2.02,9.5,2.21
78.06,196.08,16.38,42.22,53.26,47.74,7.24,10.42,57.1,2.49,7.56,3.0701278234985114
77.52,186.28,24.05,75.5,91.36,41.94,6.17,15.03,73.24,2.16,5.81,3.0701278234985114
66.85,172.35,9.2,47.64,55.88,40.95,7.46,15.04,79.02,1.69,3.99,3.0701278234985114
67.41,176.25,21.7,52.69,60.6,42.24,6.11,20.3,57.17,2.01,4.94,3.0701278234985114
79.1,251.52,32.09,56.29,69.04,37.22,8.56,18.96,60.08,7.08,7.12,3.0701278234985114
49.42,175.39,15.74,48.55,61.72,35.12,5.03,9.96,72.89,1.26,3.71,3.0701278234985114
52.51,117.86,18.64,54.29,68.84,46.09,6.67,6.73,56.2,1.51,3.98,3.0701278234985114
65.28,137.7,24.46,65.25,91.72,54.47,4.98,6.31,41.92,1.8,5.8,3.0701278234985114
85.45,170.55,15.02,62.38,71.04,57.58,3.83,5.53,63.0,3.19,8.0,3.0701278234985114
85.03,186.2,25.76,77.07,91.29,46.57,3.51,9.53,88.63,2.43,6.95,3.0701278234985114
137.7,269.3,52.45,109.34,109.95,50.63,1.56,10.44,86.2,2.82,9.42,3.0701278234985114
115.57,259.73,4.41,32.99,26.63,35.31,1.24,6.02,138.5,1.52,3.79,3.0701278234985114
83.29,180.06,14.51,36.36,37.13,40.11,1.19,5.52,68.6,1.86,4.5,3.0701278234985114
73.7,158.24,24.38,52.9,64.56,41.36,1.36,5.34,53.02,1.71,5.25,3.0701278234985114
106.11,206.42,17.76,72.79,73.34,60.68,1.62,6.3,86.86,2.8,8.15,3.0701278234985114
110.65,216.46,10.75,65.21,61.04,55.65,1.38,7.8,76.58,2.17,5.76,3.0701278234985114
80.31,160.22,5.92,52.7,45.57,48.06,1.29,10.22,69.37,1.17,4.34,3.0701278234985114
101.99,152.18,18.2,61.18,67.45,51.94,1.41,7.9,77.04,2.42,7.98,3.0701278234985114
126.07,214.45,14.98,60.31,86.44,62.47,1.37,8.09,83.13,2.45,7.86,3.0701278234985114
69.46,195.2,19.12,38.55,69.98,42.36,1.01,7.28,53.19,1.39,3.4,3.0701278234985114
79.84,214.78,20.29,47.19,92.99,41.99,1.13,7.53,58.34,1.4,3.86,3.0701278234985114
67.12,175.9,12.29,52.45,110.32,39.09,1.12,6.86,61.7,1.61,5.71,3.0701278234985114
65.25,219.31,19.11,37.09,64.79,37.32,0.99,8.91,59.66,1.29,3.34,3.0701278234985114
88.75,212.16,20.9,35.54,45.93,61.61,0.98,7.24,56.61,0.85,1.81,3.0701278234985114
135.92,435.2,19.63,36.89,49.31,64.99,1.17,6.42,58.36,1.04,2.73,3.0701278234985114
60.27,143.86,15.17,44.07,109.71,38.68,1.1,7.91,58.07,1.08,3.78,3.0701278234985114
67.92,127.38,11.17,52.69,131.9,42.84,1.17,7.94,53.94,2.24,8.08,3.0701278234985114
65.95,128.93,25.82,53.39,152.12,48.61,1.4,7.86,42.58,2.8,9.57,3.0701278234985114
29.08,41.31,31.49,51.39,254.8,42.6,7.23,8.61,54.03,2.04,8.46,3.0701278234985114
63.79,243.97,30.37,38.05,89.67,44.18,1.07,9.62,52.2,1.41,4.49,3.0701278234985114
77.2,244.69,22.06,36.72,102.35,31.83,1.02,10.29,72.44,1.11,4.61,3.0701278234985114
77.99,148.95,13.99,42.07,128.36,40.17,1.88,12.46,61.43,1.95,7.66,3.0701278234985114
71.11,148.87,24.83,48.79,149.07,42.26,1.84,10.77,56.32,3.78,14.23,3.0701278234985114
67.39,144.11,23.65,52.87,155.27,42.68,1.28,10.4,59.05,2.6,10.15,3.0701278234985114
49.58,83.22,16.89,62.37,196.68,41.37,1.24,10.17,61.55,1.82,7.33,3.0701278234985114
40.97,78.76,12.25,46.3,151.32,38.36,1.14,12.19,46.98,2.04,8.56,3.0701278234985114
47.81,123.24,40.08,37.96,165.43,24.2,0.82,10.27,46.38,1.61,6.87,3.0701278234985114
59.13,117.08,25.28,52.78,164.51,37.94,1.67,10.41,54.66,2.33,9.61,3.0701278234985114
65.47,126.56,24.45,52.51,205.02,37.79,1.17,10.73,60.57,2.23,10.66,3.0701278234985114
64.58,154.92,19.7,48.24,202.11,39.64,1.75,10.22,68.17,2.06,8.98,3.0701278234985114
70.05,149.92,21.3,50.51,200.34,43.18,2.26,7.68,62.76,2.31,10.19,3.0701278234985114
55.51,105.17,31.18,39.47,167.5,36.5,1.24,5.83,45.4,2.22,9.54,3.0701278234985114
82.27,140.54,50.39,45.46,225.79,35.68,1.43,6.9,61.52,2.5,9.99,3.0701278234985114
77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,2.94,10.85,3.0701278234985114
52.45,87.66,17.96,45.71,138.01,39.85,1.3,6.69,55.37,2.07,6.55,3.0701278234985114
61.66,116.55,47.8,52.76,189.02,39.16,1.16,9.82,80.63,3.11,9.53,3.0701278234985114
65.67,159.75,25.2,50.96,194.75,38.58,1.52,10.82,69.27,2.58,8.99,3.0701278234985114
40.83,210.86,32.66,32.0,72.35,20.57,0.78,11.59,42.13,0.7,2.82,3.0701278234985114
50.97,214.05,42.48,35.87,84.88,21.67,1.12,12.09,57.47,0.83,5.43,3.0701278234985114
46.74,149.06,26.74,40.28,61.52,28.2,0.9,9.56,52.48,2.13,6.5,3.0701278234985114
57.52,236.94,24.24,37.85,55.54,31.88,1.08,9.36,40.43,1.76,5.93,3.0701278234985114
61.47,237.68,32.28,40.41,74.7,25.74,1.35,10.59,56.61,2.37,7.75,3.0701278234985114
77.76,206.22,12.44,50.74,57.41,32.56,1.64,11.92,64.07,3.01,10.12,3.0701278234985114
68.53,260.48,35.03,49.3,91.78,31.16,1.09,11.11,65.56,2.85,8.82,3.0701278234985114
57.85,230.76,28.21,39.84,71.42,28.16,1.11,10.39,62.61,2.28,6.71,3.0701278234985114
51.67,220.14,24.52,32.53,57.84,23.0,0.96,12.77,60.73,1.94,6.0,3.0701278234985114
73.78,230.34,17.83,27.42,45.7,18.96,1.28,10.45,61.33,2.15,5.67,3.27
97.63,318.24,31.64,29.16,66.15,18.6,1.14,10.79,72.47,2.86,6.94,4.09
76.43,201.89,24.24,29.5,52.24,26.99,1.38,16.93,56.59,2.89,6.72,3.55
63.79,219.51,25.93,38.36,60.12,27.35,1.07,10.92,61.95,3.4,9.09,3.45
58.48,195.05,20.38,36.2,55.36,22.77,1.02,11.57,68.21,2.97,7.63,3.1
60.29,184.78,20.95,42.1,59.79,24.07,1.06,11.53,68.49,3.28,8.72,3.02
67.35,181.99,16.4,46.81,56.83,34.81,1.13,10.98,68.81,3.26,9.36,2.59
87.55,178.57,20.95,54.45,67.44,46.05,1.22,10.51,69.36,3.63,11.88,2.7
84.57,171.76,16.76,45.36,54.12,51.19,1.21,9.91,64.05,2.86,9.08,2.47
111.58,236.34,22.48,60.71,75.63,43.99,1.51,10.43,79.29,4.26,12.72,3.01
108.78,217.16,14.94,56.31,63.58,46.66,1.37,10.4,75.63,3.91,19.34,2.86
91.18,190.99,8.55,46.44,42.94,49.72,1.15,9.27,69.61,2.78,9.65,2.61
104.85,250.21,23.06,60.96,73.86,48.13,1.4,11.68,85.86,4.48,13.25,3.17
56.19,129.11,14.26,43.3,48.2,40.48,1.22,10.85,48.8,3.03,9.92,2.43
82.39,222.71,53.19,45.09,89.84,22.95,1.5,11.8,53.1,4.32,12.51,3.83
88.08,254.8,66.49,45.96,103.63,29.98,1.63,11.17,54.87,5.04,15.68,4.04
89.75,252.06,53.0,44.13,92.67,30.43,1.49,9.76,68.69,5.09,14.81,3.59
69.57,190.18,24.23,43.41,63.74,26.35,1.25,10.38,53.82,3.63,10.87,3.38
85.7,205.18,33.0,54.68,74.28,22.52,1.49,11.42,60.57,4.79,12.88,3.43
97.62,220.56,33.74,52.53,73.05,26.24,1.58,9.77,64.01,5.39,12.8,3.85
103.58,293.23,31.0,54.93,75.48,24.31,1.72,11.41,47.52,5.83,15.27,3.42
111.34,246.3,87.94,51.83,116.75,30.83,2.02,12.01,62.02,6.34,27.16,3.05
97.67,189.31,25.13,48.92,64.57,35.14,1.89,11.84,73.28,4.2,16.19,2.24
75.81,155.25,14.33,43.47,53.25,28.75,1.61,10.89,67.89,3.12,11.08,1.99
95.24,199.77,42.32,60.8,100.2,31.11,2.13,10.84,77.91,5.4,20.03,2.1
156.71,263.15,27.5,41.09,62.19,21.49,1.63,10.14,71.1,4.64,12.33,1.93
116.98,213.49,24.37,32.96,54.18,22.53,2.6,13.27,48.74,3.61,7.79,2.02
101.61,214.37,23.78,47.8,61.15,23.85,1.58,20.57,85.73,4.59,13.39,1.82
95.72,183.08,25.74,57.74,77.86,25.55,1.89,24.29,73.26,4.13,11.41,1.97
108.4,156.58,24.98,42.63,55.71,28.72,2.29,18.92,60.56,2.75,7.03,1.96
153.33,260.04,35.14,58.13,86.38,46.52,2.56,20.9,69.95,4.37,13.52,1.34
111.45,118.12710293078135,75.23,34.44,90.72,52.2,1.75,14.56,38.16,3.23,12.95,3.0701278234985114
114.35,118.12710293078135,47.8,26.84,56.46,74.04,1.94,13.17,33.06,2.59,9.92,3.0701278234985114
135.31,242.87,26.56,63.6,86.07,32.1,1.14,19.08,94.8,3.55,7.54,3.0701278234985114
130.76,269.21,63.15,67.45,115.18,31.31,1.47,23.7,85.13,9.22,17.93,3.0701278234985114
103.57,177.49,21.11,61.73,71.42,35.13,1.11,29.71,89.22,4.57,8.6,3.0701278234985114
115.7,219.52,26.8,66.8,88.44,35.02,1.88,27.44,93.47,6.81,11.64,3.0701278234985114
123.22,216.09,27.2,65.75,91.8,32.58,1.25,29.19,95.46,6.11,10.5,3.0701278234985114
135.38,236.15,30.25,80.76,107.45,35.79,1.36,37.35,89.38,8.2,17.99,3.0701278234985114
76.12,137.44,9.77,30.51,38.62,47.95,1.0,10.43,73.2,3.07,6.16,3.0701278234985114
88.73,137.44,12.59,41.47,48.81,30.92,1.02,20.79,75.96,3.48,4.69,3.0701278234985114
86.17,194.61,32.16,56.77,58.22,28.75,1.41,21.27,95.32,2.19,4.9,3.0701278234985114
129.66,236.27,50.39,76.82,101.86,27.19,1.63,21.44,115.84,2.56,8.82,3.0701278234985114
53.0,129.37,9.63,48.15,48.15,31.6,0.73,19.05,84.88,1.82,4.78,3.0701278234985114
98.61,167.78,33.11,54.69,84.84,54.88,1.28,20.44,82.97,6.69,12.43,3.0701278234985114
84.42,134.81,19.94,43.9,61.04,40.96,1.07,26.24,61.83,4.16,8.24,3.0701278234985114
109.16,164.84,35.5,49.75,76.08,35.16,1.16,31.56,66.4,4.96,10.61,3.0701278234985114
129.9,240.67,54.54,60.19,100.31,37.73,1.57,26.69,92.04,7.33,15.62,3.0701278234985114
85.76,204.96,38.38,30.44,48.08,28.85,1.69,9.58,36.99,3.31,11.5,3.0701278234985114
103.73,194.95,67.6,77.89,131.48,38.99,2.2,30.74,56.49,3.3,10.69,3.0701278234985114
95.52,167.64,55.13,57.84,99.81,52.94,1.56,20.52,97.74,4.21,13.34,3.0701278234985114
58.4,129.21,12.64,36.37,45.3,33.75,1.14,15.98,65.16,3.13,6.75,3.0701278234985114
72.44,122.24,12.75,42.51,48.36,37.72,1.1,23.86,66.2,2.52,6.11,3.0701278234985114
81.46,110.31,21.37,53.01,67.76,27.83,1.04,25.75,77.27,3.49,7.83,3.0701278234985114
89.75,156.89,18.61,48.72,62.06,29.91,1.28,42.34,67.87,4.29,8.11,3.0701278234985114
88.68,163.7,28.13,46.74,64.38,27.39,1.35,36.91,47.01,4.1,8.45,3.0701278234985114
127.86,218.3,93.5,61.21,117.28,34.59,2.2,19.64,62.15,3.73,11.76,3.0701278234985114
118.44,118.12710293078135,16.79,18.29,30.66,23.48347601937197,1.88,16.35,29.38,4.26,9.87,3.0701278234985114
97.83,174.11,7.16,20.15,26.39,24.26,1.38,18.86,28.8,3.23,6.9,3.0701278234985114
91.82,202.91,24.61,52.54,64.76,32.31,1.4,31.06,37.04,4.94,17.96,3.0701278234985114
129.61,329.68,54.59,58.6,98.07,48.67,1.22,35.57,32.33,8.56,23.17,3.0701278234985114
89.78,193.14,24.3,53.55,75.27,31.01,1.52,48.86,34.75,7.42,18.35,3.0701278234985114
107.81,154.18,35.14,47.95,82.5,33.72,1.77,35.24,31.6,6.63,12.59,3.0701278234985114
81.12,246.86,13.25,36.5,47.89,31.62,0.72,22.66,61.02,4.87,8.42,3.0701278234985114
74.03,201.81,13.94,35.44,48.38,23.32,0.71,17.85,58.47,3.54,6.19,3.0701278234985114
74.9,247.61,25.64,46.29,70.06,22.7,1.11,25.16,58.74,3.5,6.9,3.0701278234985114
94.81,220.48,39.07,58.81,78.15,22.82,1.32,26.21,75.75,4.53,9.5,3.0701278234985114
124.13,118.12710293078135,36.76,37.49,54.07,17.79,1.88,14.84,35.97,3.55,10.0,3.0701278234985114
102.86,283.02,30.63,42.35,61.61,21.22,1.04,13.34,66.77,2.91,7.11,3.0701278234985114
102.9,219.17,33.28,49.32,78.86,28.33,0.98,22.15,81.29,4.76,9.28,3.0701278234985114
92.74,265.56,13.43,42.87,50.67,20.52,0.88,19.87,103.07,2.82,5.38,3.0701278234985114
113.75,208.42,9.87,44.8,46.72,20.0,0.93,25.63,110.09,1.91,4.27,3.0701278234985114
89.52,171.92,18.15,50.78,56.56,20.6,1.51,25.65,87.26,1.88,4.73,3.0701278234985114
