PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
94.32,118.12710293078135,62.88,105.75,98.51,23.48347601937197,62.88,127.84,55.03,45.36,173.76,51.5
89.0,118.12710293078135,38.8,119.82,87.41,23.48347601937197,38.8,131.99,42.9,40.31,152.39,44.36
85.35,118.12710293078135,48.64,105.07,87.55,23.48347601937197,48.64,111.22,62.31,35.32,143.01,39.8
101.25,118.12710293078135,51.7,106.82,90.69,23.48347601937197,51.7,113.03,58.29,34.08,134.63,40.55
90.02,118.12710293078135,47.15,99.02,83.49,23.48347601937197,47.15,130.27,67.89,0.0,0.0,0.0
119.17,118.12710293078135,98.33,98.11,121.12,23.48347601937197,98.33,110.08,48.07,12.51,0.63,8.3
207.19,118.12710293078135,118.02,146.18,159.36,23.48347601937197,118.02,160.06,37.21,63.79,2.22,32.14
148.83,118.12710293078135,45.88,29.79,48.57,23.48347601937197,45.88,113.64,36.02,49.7,1.66,24.73
96.51,118.12710293078135,15.07,84.06,52.25,23.48347601937197,15.07,102.74,74.34,35.22,54.77,37.06
80.52,118.12710293078135,24.0,88.07,60.87,23.48347601937197,24.0,118.4,55.49,3.34,12.65,5.8
92.8,118.12710293078135,45.76,102.15,83.98,23.48347601937197,45.76,143.12,55.83,4.01,14.62,5.88
102.26,118.12710293078135,37.88,111.94,117.06,23.48347601937197,37.88,140.1,45.65,2.18,9.87,4.42
108.19,118.12710293078135,55.69,109.21,94.83,23.48347601937197,55.69,117.82,47.4,12.43,18.84,16.9
93.87,118.12710293078135,69.71,102.93,102.24,23.48347601937197,69.71,122.74,43.8,5.13,30.23,7.32
109.53,118.12710293078135,55.08,117.71,98.52,23.48347601937197,55.08,123.22,43.0,8.31,39.7,8.85
79.34,118.12710293078135,14.63,106.33,62.78,23.48347601937197,14.63,113.88,54.62,17.73,69.72,12.9
93.05,118.12710293078135,40.22,94.66,76.19,23.48347601937197,40.22,104.74,60.03,31.5,104.29,24.51
85.51,118.12710293078135,30.39,98.09,70.53,23.48347601937197,30.39,107.36,40.02,27.59,139.46,21.26
87.13,118.12710293078135,28.06,56.52,48.51,23.48347601937197,28.06,115.96,53.61,26.49,81.22,17.99
67.51,118.12710293078135,20.79,88.83,58.85,23.48347601937197,20.79,112.57,51.5,0.99,5.97,3.92
96.71,118.12710293078135,19.89,101.08,64.15,23.48347601937197,19.89,127.91,54.97,22.98,101.88,17.71
75.14,118.12710293078135,29.6,89.68,65.84,23.48347601937197,29.6,116.39,67.14,19.73,87.41,17.33
69.27,118.12710293078135,15.17,79.33,52.7,23.48347601937197,15.17,85.87,65.28,15.99,69.1,11.46
71.54,118.12710293078135,26.95,89.06,63.56,23.48347601937197,26.95,111.43,65.58,21.84,106.69,16.78
104.13,118.12710293078135,43.47,101.35,81.88,23.48347601937197,43.47,113.39,58.08,29.83,84.76,26.51
88.93,118.12710293078135,30.55,93.2,68.26,23.48347601937197,30.55,112.46,61.52,21.93,99.28,17.48
82.03,118.12710293078135,14.9,92.12,56.06,23.48347601937197,14.9,113.34,65.25,19.32,59.77,9.53
81.1,118.12710293078135,19.42,109.07,67.15,23.48347601937197,19.42,93.3,65.69,19.56,72.46,11.29
73.61,118.12710293078135,25.96,173.08,103.8,23.48347601937197,25.96,93.86,36.51,17.69,61.48,9.93
75.79,118.12710293078135,31.55,146.8,95.16,23.48347601937197,31.55,113.82,41.95,21.18,64.94,11.11
77.87,118.12710293078135,23.19,137.62,84.44,23.48347601937197,23.19,107.58,50.46,16.52,56.8,10.21
77.72,118.12710293078135,8.91,135.66,72.82,23.48347601937197,8.91,101.93,48.73,14.27,49.51,6.42
89.1,118.12710293078135,44.57,137.16,100.17,23.48347601937197,44.57,92.55,59.41,18.16,59.55,18.01
110.34,118.12710293078135,30.4,150.93,94.57,23.48347601937197,30.4,95.48,47.58,16.99,102.25,16.31
82.53,118.12710293078135,20.58,150.48,88.76,23.48347601937197,20.58,106.65,43.23,15.93,76.58,13.48
108.01,118.12710293078135,22.69,132.63,81.63,23.48347601937197,22.69,86.78,10.99,15.14,58.18,10.19
92.94,118.12710293078135,14.34,114.26,66.44,23.48347601937197,14.34,83.85,51.68,11.26,38.97,7.45
87.3,118.12710293078135,44.01,163.43,112.56,23.48347601937197,44.01,127.99,12.21,18.24,77.88,13.33
89.06,118.12710293078135,29.54,132.69,86.77,23.48347601937197,29.54,119.07,41.74,25.0,85.81,13.5
