PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
20.71,72.89,17.35,11.81,26.87,12.14,0.82,6.74,32.77,1.43,1.75,2.0
43.24,115.85,18.82,12.66,28.37,12.29,0.73,9.44,34.08,1.66,2.02,2.0
17.08,70.36,17.22,11.62,26.98,11.8,0.78,8.52,36.31,1.39,1.59,2.0
21.05,70.22,18.49,11.98,28.28,11.71,0.7,12.75,32.14,1.38,1.7,1.98
25.65,83.27,17.4,12.99,27.07,12.15,0.73,21.74,32.95,1.47,1.87,2.0
38.07,106.34,17.57,12.39,27.5,11.97,0.68,9.82,33.3,1.57,1.94,1.98
33.78,100.73,17.69,11.47,27.21,12.03,0.68,23.06,26.71,1.55,2.03,1.98
24.57,77.22,17.13,11.39,26.89,11.98,0.7,19.46,31.11,1.48,2.01,2.0
30.12,85.69,17.86,10.34,27.64,11.93,0.84,9.34,31.26,1.43,1.88,2.0
26.35,75.6,18.2,10.94,27.27,12.09,1.27,7.73,29.78,1.43,1.69,1.98
15.6,61.47,18.43,10.79,27.91,11.96,0.86,6.41,28.07,1.36,1.67,2.0
22.63,72.7,17.79,11.82,27.96,11.84,0.73,7.16,32.26,1.41,1.72,2.0
20.29,60.78,21.42,13.83,29.21,12.79,0.73,6.22,25.63,1.35,1.62,1.94
12.03,54.63,19.93,12.76,30.41,12.33,0.76,6.2,22.84,1.34,1.53,2.01
17.74,63.75,17.36,11.56,27.43,12.19,0.76,6.7,22.1,1.37,1.67,1.98
21.35,68.57,17.8,11.05,26.97,12.07,0.71,7.21,22.14,1.37,1.66,1.98
21.91,70.76,17.8,10.68,27.51,11.97,0.78,6.82,22.14,1.38,1.54,2.0
14.18,60.07,18.48,10.29,27.96,12.1,0.77,6.3,22.14,1.32,1.59,1.98
13.97,63.92,17.69,10.82,27.94,11.74,0.78,6.22,22.14,1.34,1.58,2.01
17.52,61.42,17.88,10.69,26.99,12.16,0.76,6.57,22.14,1.34,1.61,1.98
22.8,50.68,17.62,10.84,27.79,12.01,0.69,7.4,22.14,1.42,1.78,2.0
34.73,68.87,16.81,10.78,25.99,11.93,0.69,8.68,22.14,1.52,1.89,1.94
29.47,59.84,17.65,11.55,27.61,12.12,0.59,9.63,22.14,1.65,1.98,2.0
22.37,50.46,17.34,10.67,23.17,12.09,0.64,6.33,22.14,1.21,1.4,1.79
32.05,75.31,20.86,18.96,28.66,15.16,0.73,6.55,23.62,1.26,1.5,1.83
22.61,48.2,23.03,17.01,33.2,14.86,0.73,7.65,36.07,1.39,1.75,2.0
16.35,56.92,17.86,12.25,28.27,11.95,0.68,9.64,43.02,1.37,1.54,2.0
14.67,59.48,23.49,16.84,33.39,12.8,0.84,8.59,43.02,1.31,1.15,2.0
20.68,78.36,20.44,16.25,32.22,12.53,0.67,8.94,43.02,1.3,1.1,2.0
15.74,67.22,22.04,16.48,30.38,13.38,0.77,17.19,43.02,1.29,1.09,1.98
14.78,54.18,19.74,15.44,29.59,12.11,0.69,11.17,43.02,1.3,1.1,5.05
11.2,42.21,38.1,32.33,46.31,19.36,0.75,6.42,44.12,1.25,1.06,8.48
13.63,52.77,28.22,21.57,37.97,14.54,0.79,7.08,43.57,1.3,1.1,8.81
24.61,86.73,26.75,19.19,36.02,14.53,0.76,9.0,43.57,1.3,1.1,8.72
15.46,65.47,23.93,18.66,35.6,13.06,0.78,7.07,26.82,1.29,1.09,8.72
19.64,72.31,19.2,16.05,28.92,12.8,0.81,8.64,27.11,1.29,1.09,8.67
18.81,74.73,19.59,14.69,29.97,12.13,0.73,7.44,27.1,1.3,1.1,8.72
23.32,76.19,19.26,12.39,28.6,12.35,0.82,10.3,27.11,1.3,1.1,8.72
18.39,48.21,33.61,26.95,39.88,18.62,0.73,8.99,37.82,1.23,1.04,8.23
34.0,83.68,30.38,24.27,39.73,15.15,0.83,10.06,43.77,1.3,1.1,8.81
37.31,87.52,22.45,18.78,31.81,13.86,0.75,10.47,43.73,1.29,1.09,8.72
39.62,91.93,20.3,13.69,30.2,12.41,0.7,10.16,43.77,1.3,1.1,8.82
32.14,70.6,20.67,15.65,30.08,12.66,0.67,7.82,43.77,1.3,1.1,8.72
24.59,49.58,21.79,16.79,30.38,13.27,0.82,9.74,43.77,1.3,1.1,8.82
44.76,86.65,19.55,15.63,30.07,12.96,0.74,9.08,43.77,1.27,1.08,8.63
42.22,78.34,21.56,15.84,32.32,12.57,0.61,9.03,43.77,1.3,1.1,8.81
21.61,43.74,22.88,15.94,32.43,12.76,0.91,9.9,43.77,1.3,1.1,8.72
35.91,69.27,20.01,14.83,29.75,12.49,0.75,9.26,43.77,1.3,1.1,8.81
39.96,77.29,20.35,15.98,30.7,12.66,0.75,11.8,43.77,1.3,1.1,8.81
44.56,76.97,22.31,17.48,27.56,12.49,0.67,26.68,43.77,1.06,0.89,6.88
34.55,59.21,21.5,14.96,30.21,12.55,0.69,22.25,52.91,1.3,1.1,8.81
43.35,68.58,21.26,15.0,30.04,12.84,0.69,11.86,64.78,1.3,1.1,8.72
52.58,81.31,20.08,15.55,30.04,12.53,0.68,10.76,64.78,1.3,1.1,8.82
29.01,55.05,18.64,11.41,26.45,12.15,0.61,19.01,17.0,1.22,1.03,8.26
16.29,72.17,17.69,10.6,27.18,12.27,0.76,17.75,17.0,1.3,1.1,8.82
51.47,90.41,18.07,10.31,27.12,12.29,0.97,34.05,17.0,1.29,1.09,8.63
37.21,66.23,16.63,10.97,26.78,11.95,0.56,14.45,17.0,1.3,1.1,8.81
43.68,108.29,17.75,10.33,27.66,12.14,0.49,10.98,17.0,1.3,1.1,8.72
29.99,77.22,19.41,11.22,28.95,11.92,0.73,12.3,17.0,1.3,1.1,8.72
24.14,51.65,20.17,14.87,31.03,12.57,0.66,6.28,17.0,1.3,1.1,8.82
26.84,152.97,23.06,21.62,34.76,13.99,0.68,17.71,28.48,1.3,1.1,8.81
20.75,29.73,24.69,21.48,34.62,14.25,0.72,10.49,40.04,1.3,1.1,8.82
27.07,59.04,19.32,13.52,27.74,12.57,0.59,8.56,39.64,1.29,1.09,8.63
29.6,84.35,17.94,11.23,25.93,12.1,0.57,12.01,34.49143047551845,1.3,1.1,8.82
28.73,76.37,17.59,10.65,25.98,12.21,0.55,13.47,34.49143047551845,1.3,1.1,8.72
31.56,87.65,16.76,9.4,25.22,11.99,0.72,11.08,34.49143047551845,1.3,1.1,8.82
27.87,96.72,16.68,9.17,24.32,12.01,0.71,12.02,30.79,1.29,1.09,8.53
31.92,96.98,15.92,8.01,23.81,12.06,0.69,10.86,32.52,1.3,1.1,8.72
39.81,95.02,23.84,18.72,32.27,14.43,0.68,4.64,16.48,1.3,1.1,8.72
31.68,57.96,18.0,10.71,25.96,11.94,0.74,5.83,16.48,1.3,1.1,8.82
32.85,151.19,23.35,18.01,31.94,13.71,0.66,4.79,16.48,1.29,1.08,8.54
51.1,118.12710293078135,25.25,20.8,35.75,14.07,0.66,4.55,16.48,1.3,1.1,8.82
45.24,40.0,23.11,17.9,27.47,13.25,0.63,5.22,16.48,1.16,0.98,7.85
41.64,76.49,22.03,15.97,30.6,13.29,0.69,4.67,16.48,1.3,1.1,8.72
57.67,100.99,32.81,15.11,30.2,17.73,0.59,3.48,16.48,1.3,1.1,8.82
48.59,118.12710293078135,3.47,27.0,18.04,28.02,3.89,1.94,52.96,21.33,196.72,3.0701278234985114
30.78,118.12710293078135,2.68,16.23,14.63,26.96,1.46,2.63,49.52,0.14,2.07,3.0701278234985114
38.99,118.12710293078135,2.6,10.97,12.7,27.52,1.79,2.79,47.67,0.14,2.39,3.0701278234985114
31.78,118.12710293078135,2.48,8.14,8.06,22.34,0.55,7.22,54.31,0.18,0.28,3.0701278234985114
37.25,118.12710293078135,2.86,7.14,11.25,17.78,2.3,5.88,60.42,0.2,2.3,3.0701278234985114
25.06,118.12710293078135,3.21,8.72,7.2,29.83,5.82,2.6,42.63,0.13,5.92,3.0701278234985114
17.03,118.12710293078135,2.17,8.53,9.95,34.3,2.23,2.75,39.03,3.280840304500585,2.62,3.0701278234985114
19.73,118.12710293078135,2.26,6.1,6.13,27.48,1.4,4.66,57.7,0.18,1.71,3.0701278234985114
15.12,118.12710293078135,4.35,14.96,12.52,35.77,1.13,5.12,109.66,3.280840304500585,1.27,3.0701278234985114
69.85,118.12710293078135,8.6,14.35,19.55,15.8,1.22,15.91,123.32,3.280840304500585,0.77,3.0701278234985114
32.92,118.12710293078135,7.12,12.95,18.7,11.62,2.31,14.79,57.59,43.78,3.7,3.0701278234985114
44.53,118.12710293078135,7.24,17.71,22.68,11.4,1.34,8.34,27.11,47.26,15.45,3.0701278234985114
39.06,118.12710293078135,3.45,14.31,12.05,6.09,1.59,4.96,26.93,35.9,11.32,3.0701278234985114
62.58,118.12710293078135,5.03,15.2,10.05,14.62,1.32,7.47,17.81,37.56,11.01,3.0701278234985114
40.37,118.12710293078135,9.03,20.7,13.3,5.94,0.0,8.6,36.56,37.07,9.99,3.0701278234985114
41.53,118.12710293078135,5.74,20.41,14.16,15.4,0.5,4.67,31.73,22.24,6.38,3.0701278234985114
40.81,118.12710293078135,6.5,29.77,14.91,14.21,2.57,3.46,32.11,5.2,1.96,3.0701278234985114
36.11,118.12710293078135,6.97,29.38,17.29,15.84,0.3,11.84,14.0,4.94,1.55,3.0701278234985114
28.76,118.12710293078135,8.95,29.1,18.34,15.13,2.2485982090856145,2.96,15.17,4.67,1.66,3.0701278234985114
23.77,118.12710293078135,6.77,33.12,20.16,14.28,1.19,2.83,12.14,4.88,1.84,3.0701278234985114
17.34,118.12710293078135,5.26,22.13,14.1,18.55,2.06,3.08,12.14,5.66,2.25,3.0701278234985114
30.45,118.12710293078135,5.23,32.24,18.53,24.08,1.19,3.9,8.48,4.66,1.45,3.0701278234985114
25.27,118.12710293078135,10.97,31.22,20.24,17.26,1.14,3.92,37.13,4.19,1.16,3.0701278234985114
26.7,118.12710293078135,4.76,32.48,16.97,15.5,1.26,4.24,36.42,4.1,1.1,3.0701278234985114
27.84,118.12710293078135,6.01,17.97,9.15,13.64,1.21,4.38,25.96,4.18,1.19,3.0701278234985114
31.7,118.12710293078135,2.97,11.83,9.27,2.77,4.79,4.02,27.83,3.77,1.05,3.0701278234985114
48.08,118.12710293078135,12.38,41.16,23.43,4.91,1.22,0.96,42.06,3.54,0.86,3.0701278234985114
30.77,118.12710293078135,6.31,22.5,13.99,4.88,1.4,0.92,31.65,5.05,1.34,3.0701278234985114
40.71,118.12710293078135,0.75,6.62,5.01,2.89,2.84,4.24,22.32,5.42,3.15,3.0701278234985114
23.95,118.12710293078135,0.46,9.28,3.25,2.31,1.77,7.93,54.65,4.08,1.68,3.0701278234985114
21.51,118.12710293078135,1.59,19.98,9.87,2.21,1.52,4.44,46.8,4.11,1.39,3.0701278234985114
25.56,118.12710293078135,1.14,6.39,7.52,1.93,1.4,4.47,29.64,3.16,1.3,3.0701278234985114
16.02,118.12710293078135,4.7,30.73,36.51,30.36,1.78,11.64,20.75,3.280840304500585,1.72,3.0701278234985114
12.69,118.12710293078135,4.38,25.18,27.39,28.0,4.45,4.22,19.63,2.71,1.93,3.0701278234985114
12.11,118.12710293078135,6.72,20.8,13.22,25.86,1.4,15.06,20.96,3.13,1.2,3.0701278234985114
13.66,118.12710293078135,3.61,22.16,11.83,21.15,1.96,6.09,24.49,3.13,1.94,3.0701278234985114
14.56,118.12710293078135,3.34,17.32,8.95,20.88,1.54,11.59,15.75,4.79,1.46,3.0701278234985114
14.76,118.12710293078135,3.2,13.35,7.08,5.29,1.89,10.35,20.52,4.35,1.56,3.0701278234985114
12.29,118.12710293078135,2.53,10.75,4.86,7.02,3.21,15.0,19.08,5.46,1.76,3.0701278234985114
15.7,118.12710293078135,6.3,13.12,10.43,8.92,1.56,5.04,34.42,2.43,1.53,3.0701278234985114
19.54,118.12710293078135,2.19,11.09,5.01,7.0,2.0,4.12,13.5,2.96,2.08,3.0701278234985114
21.86,118.12710293078135,3.91,19.0,11.85,8.08,1.54,4.34,11.12,5.67,1.52,3.0701278234985114
18.74,118.12710293078135,3.9,14.48,9.69,7.31,2.89,1.95,8.62,4.36,1.31,3.0701278234985114
14.52,118.12710293078135,1.14,6.1,3.71,7.5,1.75,4.41,13.27,0.1,1.34,3.0701278234985114
23.45,118.12710293078135,5.88,9.83,8.64,10.15,2.11,1.86,9.66,20.87,2.47,3.0701278234985114
26.84,118.12710293078135,6.18,10.76,9.67,9.89,1.62,3.46,8.48,3.280840304500585,1.13,3.0701278234985114
24.44,118.12710293078135,4.63,10.0,8.6,10.06,2.89,15.96,9.61,16.78,2.54,3.0701278234985114
19.04,118.12710293078135,3.67,12.67,9.08,29.6,1.5,4.9,5.82,18.71,2.1,3.0701278234985114
18.18,118.12710293078135,4.06,20.21,11.77,10.3,9.97,2.43,3.38,16.15,3.28,3.0701278234985114
15.85,118.12710293078135,5.74,10.66,8.17,10.75,9.92,2.6,5.24,14.1,1.8,3.0701278234985114
17.94,118.12710293078135,6.02,18.38,13.03,33.49,3.15,5.94,7.21,16.44,1.98,3.0701278234985114
46.86,118.12710293078135,2.62,8.46,5.62,23.31,20.25,3.78,3.98,15.6,1.79,3.0701278234985114
21.02,118.12710293078135,3.65,8.21,6.26,23.95,1.82,5.16,6.23,34.14,162.98,3.0701278234985114
23.26,118.12710293078135,7.05,34.35,21.46,30.68,1.31,3.73,3.41,5.55,4.72,3.0701278234985114
17.9,118.12710293078135,3.31,17.51,11.02,33.06,11.68,6.56,3.44,3.280840304500585,43.3,3.0701278234985114
10.99,118.12710293078135,2.95,15.97,9.93,24.16,1.14,1.07,3.35,3.280840304500585,1.13,3.0701278234985114
12.9,118.12710293078135,2.79,11.64,7.72,23.28,26.54,0.91,3.86,3.280840304500585,26.54,3.0701278234985114
22.29,118.12710293078135,4.0,15.11,10.24,27.77,1.16,1.0,4.72,3.280840304500585,1.13,3.0701278234985114
17.38,118.12710293078135,4.23,12.18,12.33,15.18,1.43,1.1,7.65,3.280840304500585,8.700972080037227,3.0701278234985114
14.67,118.12710293078135,6.76,20.81,14.62,35.39,2.4,1.13,4.84,3.280840304500585,8.700972080037227,3.0701278234985114
18.96,118.12710293078135,3.22,21.16,12.18,26.37,1.96,1.42,4.19,3.280840304500585,8.700972080037227,3.0701278234985114
23.42,118.12710293078135,2.6,6.47,5.25,33.9,5.77,1.24,17.22,3.280840304500585,8.700972080037227,3.0701278234985114
24.9,118.12710293078135,2.58,7.25,5.57,33.29,5.26,1.67,13.62,3.280840304500585,1.79,3.0701278234985114
24.49,118.12710293078135,2.5,12.59,8.41,31.79,1.42,2.49,14.5,3.280840304500585,1.12,3.0701278234985114
26.16,118.12710293078135,3.72,15.89,10.97,37.51,1.76,2.12,10.98,3.280840304500585,1.2,3.0701278234985114
27.38,118.12710293078135,6.79,17.6,14.32,54.9,1.47,2.63,38.49,3.280840304500585,1.53,3.0701278234985114
22.47,118.12710293078135,6.9,10.95,10.3,37.31,1.78,5.6,12.62,3.280840304500585,1.35,3.0701278234985114
29.6,118.12710293078135,6.75,11.14,10.91,36.19,13.22,7.0,5.34,3.280840304500585,1.04,3.0701278234985114
15.21,118.12710293078135,6.53,12.29,11.26,36.3,1.2,3.26,5.01,3.280840304500585,1.2,3.0701278234985114
18.09,118.12710293078135,5.32,13.42,10.92,34.24,3.19,2.85,5.48,3.280840304500585,1.07,3.0701278234985114
11.47,118.12710293078135,3.26,12.06,8.6,24.19,18.66,2.26,14.33,3.280840304500585,18.66,3.0701278234985114
10.93,118.12710293078135,2.64,9.78,6.94,19.64,1.7,1.92,10.45,3.280840304500585,2.95,3.0701278234985114
7.32,118.12710293078135,3.3,9.42,8.69,20.84,1.27,1.74,11.51,3.280840304500585,1.27,3.0701278234985114
16.51,118.12710293078135,3.86,15.32,12.75,36.84,2.15,3.01,15.34,3.280840304500585,2.21,3.0701278234985114
28.38,118.12710293078135,6.09,22.83,18.49,35.72,2.21,2.97,20.63,3.280840304500585,2.3,3.0701278234985114
27.74,118.12710293078135,3.53,27.93,19.01,37.81,2.13,2.32,21.96,3.280840304500585,2.21,3.0701278234985114
29.1,118.12710293078135,3.31,22.47,15.65,34.28,2.39,2.37,16.37,3.280840304500585,2.26,3.0701278234985114
19.98,118.12710293078135,21.66,30.35,31.94,76.12,2.0,1.69,18.48,3.280840304500585,2.31,3.0701278234985114
31.36,118.12710293078135,5.95,33.02,21.34,41.39,2.09,1.72,20.18,3.280840304500585,2.23,3.0701278234985114
22.3,118.12710293078135,3.85,26.84,17.13,26.74,1.82,4.18,34.49143047551845,3.280840304500585,1.82,3.0701278234985114
28.7,118.12710293078135,6.17,23.13,16.54,31.01,1.96,2.64,10.81,3.280840304500585,2.18,3.0701278234985114
35.04,118.12710293078135,6.66,19.67,15.11,24.52,1.7,4.52,15.74,3.280840304500585,1.7,3.0701278234985114
12.14,118.12710293078135,5.05,19.19,13.76,27.54,1.21,8.55,12.96,3.280840304500585,1.23,3.0701278234985114
14.44,118.12710293078135,5.96,20.31,15.2,26.87,1.54,7.68,14.01,3.280840304500585,1.52,3.0701278234985114
17.14,118.12710293078135,7.37,27.34,19.63,32.02,1.72,2.61,8.84,3.280840304500585,1.74,3.0701278234985114
25.65,118.12710293078135,10.14,38.97,27.72,38.88,1.62,2.54,9.81,3.280840304500585,1.67,3.0701278234985114
46.63,118.12710293078135,7.75,71.63,43.26,44.56,1.47,3.74,11.97,3.280840304500585,1.52,3.0701278234985114
49.23,118.12710293078135,13.62,51.64,35.97,42.06,2.12,3.23,11.33,3.280840304500585,1.43,3.0701278234985114
42.02,118.12710293078135,8.97,27.41,19.27,21.37,1.5,2.71,6.43,3.280840304500585,1.33,3.0701278234985114
42.64,118.12710293078135,2.42,21.57,19.75,20.88,1.14,2.14,14.4,3.280840304500585,1.12,3.0701278234985114
55.94,118.12710293078135,1.96,24.25,21.45,33.92,1.31,2.76,33.92,3.280840304500585,1.22,3.0701278234985114
45.13,118.12710293078135,1.73,26.15,22.27,34.86,1.06,2.4,41.37,3.280840304500585,1.06,3.0701278234985114
38.26,118.12710293078135,1.74,20.74,17.48,29.89,2.2485982090856145,2.05,43.11,3.280840304500585,8.700972080037227,3.0701278234985114
47.1,118.12710293078135,3.11,26.73,23.93,37.44,1.19,2.27,32.67,3.280840304500585,1.19,3.0701278234985114
36.44,118.12710293078135,4.58,24.21,24.3,26.15,1.18,1.53,26.35,3.280840304500585,1.19,3.0701278234985114
29.17,118.12710293078135,6.15,22.68,22.27,44.06,1.15,1.37,15.59,3.280840304500585,1.29,3.0701278234985114
28.56,118.12710293078135,6.9,18.2,14.16,23.29,1.36,2.51,12.65,1.95,4.46,3.0701278234985114
31.05,118.12710293078135,8.92,20.58,16.89,34.87,1.34,2.79,11.62,2.14,5.51,3.0701278234985114
43.1,118.12710293078135,4.09,12.07,8.88,27.02,3.56,2.44,19.13,2.67,5.73,3.0701278234985114
30.36,118.12710293078135,8.04,17.33,14.75,61.87,1.24,2.74,10.93,3.94,5.71,3.0701278234985114
37.22,118.12710293078135,3.66,13.89,9.7,32.2,1.21,2.01,8.07,3.02,14.41,3.0701278234985114
31.44,70.46,3.03,15.85,10.27,27.73,1.22,1.94,17.98,2.41,17.84,3.0701278234985114
31.4,118.12710293078135,1.92,15.33,8.96,21.44,2.2485982090856145,1.77,23.72,1.5,7.21,3.0701278234985114
34.92,118.12710293078135,0.87,10.21,5.52,18.46,2.2485982090856145,1.72,32.86,1.28,3.29,3.0701278234985114
12.63,43.64,1.46,6.81,4.75,12.63,1.48,2.05,41.66,1.12,2.07,3.0701278234985114
28.22,153.3,5.8,21.5,21.78,27.79,2.09,2.69,34.32,2.08,4.5,3.0701278234985114
42.23,59.94,2.83,18.86,16.26,23.48347601937197,1.64,2.16,34.8,1.48,3.94,3.0701278234985114
16.03,16.77,3.81,18.34,18.74,23.48347601937197,1.61,2.31,35.48,0.87,1.26,3.0701278234985114
13.89,31.44,6.84,12.14,15.35,23.93,1.72,2.5,4.56,0.74,1.48,3.0701278234985114
16.06,24.35,4.57,13.13,16.2,21.28,0.94,3.12,34.49143047551845,3.280840304500585,1.07,3.0701278234985114
16.97,15.69,3.07,10.57,12.6,13.92,0.83,2.6,34.49143047551845,3.280840304500585,1.06,3.0701278234985114
19.66,36.84,6.47,16.37,20.87,24.04,1.35,2.83,4.09,1.18,2.17,3.0701278234985114
20.35,33.97,7.76,20.64,24.75,26.98,1.36,2.59,7.77,1.02,1.9,3.0701278234985114
43.91,43.65,11.74,29.33,32.78,55.4,1.52,3.44,14.8,1.53,3.59,3.0701278234985114
29.35,75.79,5.72,21.21,21.4,19.08,1.55,4.55,29.03,1.01,1.15,3.0701278234985114
15.34,53.7,8.46,22.22,24.6,21.4,1.13,4.45,8.84,1.11,2.53,3.0701278234985114
14.18,55.71,12.9,25.86,27.06,21.81,1.63,5.14,9.89,0.97,2.15,3.0701278234985114
13.36,33.82,8.24,24.04,17.46,22.0,1.7,11.07,8.15,0.73,1.66,3.0701278234985114
19.86,72.72,11.73,33.56,26.85,37.08,1.47,8.32,9.51,0.98,2.6,3.0701278234985114
29.12,118.12710293078135,2.8,25.17,13.66,41.62,2.2485982090856145,3.1,43.98,0.71,1.17,3.0701278234985114
41.16,85.25,10.04,34.42,23.91,46.07,1.88,5.24,27.26,0.88,1.7,3.0701278234985114
48.01,78.58,16.65,39.78,31.61,46.15,1.84,4.86,6.32,1.16,1.49,3.0701278234985114
35.48,58.04,25.04,35.58,35.53,51.46,1.92,5.27,3.36,0.99,1.46,3.0701278234985114
32.95,79.07,23.41,41.05,36.25,26.38,2.07,5.94,2.3,1.43,1.63,3.0701278234985114
50.19,73.43,18.73,57.62,31.41,20.93,1.78,5.34,2.33,1.29,1.39,3.0701278234985114
34.57,64.09,15.68,42.88,37.39,12.64,1.68,4.79,2.16,0.91,1.07,3.0701278234985114
52.06,56.71,13.51,27.66,21.45,11.98,1.33,4.38,1.87,1.29,1.6,3.0701278234985114
39.67,100.76,5.93,22.28,13.92,14.1,1.44,2.72,1.83,1.18,1.46,3.0701278234985114
50.47,56.41,4.71,37.1,20.85,20.54,1.93,3.65,6.68,1.22,1.47,3.0701278234985114
41.04,62.41,10.15,40.72,26.28,22.39,1.55,5.21,17.03,0.97,1.28,3.0701278234985114
60.44,65.74,17.24,43.97,33.82,26.04,1.44,5.29,20.05,1.17,1.19,3.0701278234985114
49.42,74.68,20.35,55.38,42.2,36.34,1.62,5.47,24.06,1.58,1.24,3.0701278234985114
48.16,74.0,22.45,59.75,44.59,21.42,0.85,6.94,31.0,1.59,1.44,3.0701278234985114
53.69,93.92,26.49,73.09,54.77,16.05,0.76,8.67,34.06,1.88,1.18,3.0701278234985114
51.7,121.42,15.35,51.13,35.03,19.55,1.23,7.78,18.12,0.64,0.84,3.0701278234985114
54.33,76.37,14.67,41.42,32.76,20.6,1.05,8.73,17.6,0.89,0.7,3.0701278234985114
42.58,108.68,9.51,23.5,19.24,27.19,1.51,3.45,31.32,0.68,0.37,3.0701278234985114
36.28,98.29,12.77,41.88,27.18,5.47,0.81,3.09,30.33,0.45,0.2,3.0701278234985114
35.63,115.9,12.59,47.36,24.09,4.09,0.79,3.52,29.08,0.67,0.27,3.0701278234985114
34.83,130.54,6.28,10.21,9.96,26.41,0.94,4.09,48.47,9.6,5.93,3.0701278234985114
37.17,103.22,6.77,16.25,13.99,25.49,0.71,3.39,47.77,5.19,4.95,3.0701278234985114
39.88,68.46,7.67,21.35,16.08,24.94,0.72,3.74,56.94,11.29,6.26,3.0701278234985114
47.42,54.05,20.84,22.55,33.44,18.06,0.6,5.65,39.29,7.21,11.94,3.0701278234985114
48.78,58.28,5.64,23.05,16.42,17.12,0.67,4.34,47.83,8.11,5.52,3.0701278234985114
46.6,59.08,9.97,20.19,21.66,17.48,0.82,4.12,53.75,5.29,3.32,3.0701278234985114
35.86,63.4,4.47,23.12,15.99,16.11,0.49,4.17,74.38,5.35,4.4,3.0701278234985114
39.87,63.61,8.72,28.17,18.17,19.71,0.62,5.62,68.49,5.57,4.86,3.0701278234985114
40.79,63.42,6.61,43.48,25.98,20.1,0.6,4.37,46.14,4.44,7.41,3.0701278234985114
46.0,58.14,13.5,34.28,24.08,17.66,0.66,7.17,40.96,6.79,6.71,3.0701278234985114
23.99,35.12,2.85,19.03,11.43,16.79,1.15,4.1,95.21,1.74,2.88,3.0701278234985114
27.21,44.02,26.89,34.02,34.92,17.82,0.69,3.15,53.32,2.45,5.18,3.0701278234985114
20.46,34.82,6.44,26.1,15.86,16.5,0.6,3.66,58.13,3.77,5.69,3.0701278234985114
32.5,230.2,5.74,20.91,14.43,16.75,0.99,4.01,50.62,2.74,6.69,3.0701278234985114
57.81,50.58,4.39,12.56,8.77,16.13,0.88,3.11,45.59,2.98,6.78,3.0701278234985114
31.19,54.8,7.37,14.44,13.47,19.08,0.67,3.77,54.95,2.79,7.96,3.0701278234985114
34.06,45.82,5.54,10.89,8.46,23.06,0.72,4.08,70.86,3.24,5.73,3.0701278234985114
33.05,52.87,22.08,31.46,28.58,23.48347601937197,0.61,2.78,53.86,3.5,5.65,3.0701278234985114
28.39,46.27,4.27,11.86,9.25,23.48347601937197,0.46,2.94,41.46,2.06,3.53,3.0701278234985114
36.67,42.55,5.28,21.65,15.22,11.28,0.61,3.71,20.18,2.48,4.97,3.0701278234985114
152.94,43.16,1.41,9.86,5.87,9.56,1.08,3.36,27.96,1.99,12.03,3.0701278234985114
28.24,194.62,6.57,15.81,14.49,36.79,0.47,7.48,34.49143047551845,3.280840304500585,0.4,3.0701278234985114
29.83,23.86,5.48,17.61,12.97,32.55,0.33,1.79,31.87,1.57,2.94,3.0701278234985114
18.36,57.25,10.01,19.9,17.76,31.94,2.27,2.18,35.67,0.53,0.53,3.0701278234985114
17.26,42.66,6.0,13.18,13.25,32.42,0.42,1.77,34.49143047551845,3.280840304500585,0.31,3.0701278234985114
67.45057794890306,51.22,7.27,15.69,14.37,28.08,0.46,4.04,34.49143047551845,3.280840304500585,0.31,3.0701278234985114
67.45057794890306,41.88,3.17,11.15,8.45,17.58,1.51,3.46,34.49143047551845,3.280840304500585,9.14,3.0701278234985114
67.45057794890306,39.43,9.54,23.36,17.74,15.33,1.48,2.96,34.49143047551845,3.280840304500585,38.52,3.0701278234985114
67.45057794890306,33.87,13.06,33.33,25.12,23.48347601937197,0.69,2.8,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
67.45057794890306,42.24,10.92,20.74,17.38,12.73,0.74,1.84,34.49143047551845,3.280840304500585,0.0,3.0701278234985114
218.17,30.53,5.39,10.49,8.64,15.8,2.63,3.62,34.49143047551845,3.280840304500585,15.69,3.0701278234985114
67.45057794890306,56.61,11.65,20.88,17.82,23.48347601937197,0.51,2.31,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
22.19,46.72,11.37,16.14,15.42,10.82,0.53,1.06,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
8.74,62.96,9.58,10.3,11.75,13.48,0.47,1.28,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
17.54,69.17,39.37,30.36,20.54,2.09,0.58,2.44,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
19.91,77.41,8.17,18.42,14.77,0.68,0.63,1.63,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
14.66,51.42,6.68,17.36,13.59,0.33,0.45,1.52,34.49143047551845,3.280840304500585,8.700972080037227,3.0701278234985114
101.09,55.19,5.23,12.41,7.33,40.69,0.56,3.03,20.49,3.280840304500585,8.700972080037227,3.0701278234985114
39.14,63.13,4.93,15.46,4.7,40.66,0.52,2.72,21.74,3.280840304500585,8.700972080037227,3.0701278234985114
