PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
79.84,118.12710293078135,13.85,28.68,41.08,23.48347601937197,13.85,48.49,97.07,0.04,0.0,4.81
74.28,118.12710293078135,8.92,27.3,33.42,23.48347601937197,8.92,54.28,47.42,0.0,0.0,0.27
113.93,118.12710293078135,4.32,24.27,26.86,23.48347601937197,4.32,48.73,39.94,0.02,0.0,3.55
66.52,118.12710293078135,6.34,23.8,28.24,23.48347601937197,6.34,66.58,53.14,9.7,9.63,16.49
93.88,118.12710293078135,18.21,29.38,47.01,23.48347601937197,18.21,62.75,46.79,5.21,2.55,1.55
118.49,118.12710293078135,4.11,28.94,31.83,23.48347601937197,4.11,54.2,53.61,7.9,21.32,2.78
158.25,118.12710293078135,5.86,27.89,32.65,23.48347601937197,5.86,142.36,38.54,13.67,21.24,2.83
237.76,118.12710293078135,4.99,21.8,25.37,23.48347601937197,4.99,96.28,39.77,8.68,14.95,1.28
133.37,118.12710293078135,3.88,17.99,21.02,23.48347601937197,3.88,57.34,39.66,5.76,11.74,1.04
133.3,118.12710293078135,6.52,20.0,26.18,23.48347601937197,6.52,51.58,59.03,9.94,21.13,2.31
96.04,118.12710293078135,3.8,20.07,23.46,23.48347601937197,3.8,62.42,46.61,7.54,13.44,1.65
120.96,118.12710293078135,4.23,20.86,25.02,23.48347601937197,4.23,35.54,35.66,6.05,15.85,1.68
138.63,118.12710293078135,5.65,25.47,30.67,23.48347601937197,5.65,87.43,29.77,11.25,24.67,3.12
144.36,118.12710293078135,15.82,30.69,46.1,23.48347601937197,15.82,66.39,27.34,17.22,49.56,7.71
95.37,118.12710293078135,18.01,26.23,44.34,23.48347601937197,18.01,13.59,41.64,1.21,3.28,20.78
126.04,118.12710293078135,6.99,20.18,26.78,23.48347601937197,6.99,79.56,28.71,0.2,0.0,6.4
71.22,118.12710293078135,16.73,21.32,37.58,23.48347601937197,16.73,50.09,28.39,1.38,23.54,6.09
97.87,118.12710293078135,6.3,17.96,23.45,23.48347601937197,6.3,13.85,34.16,0.21,4.91,2.95
129.04,118.12710293078135,5.69,14.86,19.66,23.48347601937197,5.69,78.27,18.67,0.0,0.0,1.54
126.77,118.12710293078135,15.69,23.93,39.73,23.48347601937197,15.69,93.18,36.71,0.22,0.04,10.0
86.31,118.12710293078135,2.69,10.5,10.9,23.48347601937197,2.69,50.13,90.54,0.47,0.15,12.8
97.48,118.12710293078135,5.31,30.02,33.62,23.48347601937197,5.31,36.05,16.26,10.6,34.91,3.85
129.27,118.12710293078135,14.28,28.33,41.92,23.48347601937197,14.28,70.13,25.4,16.9,44.19,4.97
77.87,118.12710293078135,6.67,17.12,23.0,23.48347601937197,6.67,46.82,16.67,4.79,9.78,5.1
87.03,118.12710293078135,8.05,17.88,25.53,23.48347601937197,8.05,23.84,48.22,0.0,0.0,0.0
151.4,118.12710293078135,10.8,0.36,11.16,23.48347601937197,10.8,7.8,5.46,0.95,3.54,0.12
39.61,118.12710293078135,17.31,14.84,32.15,23.48347601937197,17.31,10.76,5.38,1.67,3.17,0.24
61.79,118.12710293078135,17.24,14.82,32.06,23.48347601937197,17.24,12.39,8.06,0.91,1.81,0.2
43.22,118.12710293078135,17.17,14.82,31.99,23.48347601937197,17.17,11.68,37.87,1.29,3.06,0.14
33.41,118.12710293078135,17.12,14.86,31.98,23.48347601937197,17.12,12.96,86.83,1.08,2.1,0.05
36.9,118.12710293078135,17.08,14.85,31.93,23.48347601937197,17.08,4.73,54.01,0.91,1.25,0.16
36.36,118.12710293078135,17.11,14.79,31.9,23.48347601937197,17.11,8.86,77.3,0.0,0.0,0.06
32.64,118.12710293078135,17.01,14.84,31.85,23.48347601937197,17.01,7.05,62.31,0.0,0.0,0.01
38.23,118.12710293078135,17.07,14.89,31.96,23.48347601937197,17.07,10.9,55.94,0.0,0.0,0.01
39.86,118.12710293078135,16.98,14.83,31.81,23.48347601937197,16.98,10.02,96.83,0.0,0.01,0.02
72.74,118.12710293078135,17.04,14.84,31.88,23.48347601937197,17.04,4.23,99.03,0.0,0.0,0.0
43.2,118.12710293078135,17.05,14.86,31.91,23.48347601937197,17.05,5.96,59.99,0.0,0.0,0.11
63.2,118.12710293078135,17.03,14.82,31.85,23.48347601937197,17.03,3.69,7.57,0.0,0.0,0.0
64.73,118.12710293078135,17.01,14.82,31.83,23.48347601937197,17.01,6.45,12.13,0.0,0.0,0.0
65.28,118.12710293078135,17.04,14.85,31.89,23.48347601937197,17.04,6.13,18.2,0.0,0.0,0.0
67.86,118.12710293078135,16.97,14.87,31.84,23.48347601937197,16.97,8.87,16.53,0.0,0.0,0.0
52.4,118.12710293078135,16.97,14.81,31.78,23.48347601937197,16.97,9.89,22.55,0.0,0.0,0.0
33.33,118.12710293078135,16.95,14.89,31.84,23.48347601937197,16.95,6.88,33.58,0.0,0.0,0.0
29.52,118.12710293078135,16.94,14.88,31.82,23.48347601937197,16.94,8.56,40.65,0.0,0.0,0.02
15.53,118.12710293078135,17.0,14.85,31.85,23.48347601937197,17.0,15.13,34.18,0.0,0.0,0.0
3.04,118.12710293078135,16.31,21.5,37.81,23.48347601937197,16.31,13.73,30.05,0.02,9.33,0.81
19.14,118.12710293078135,10.33,30.6,40.93,23.48347601937197,10.33,10.96,29.36,0.0,8.36,1.0
76.41,118.12710293078135,17.96,34.7,52.67,23.48347601937197,17.96,15.44,31.49,0.0,7.51,1.15
99.73,118.12710293078135,20.16,30.23,50.39,23.48347601937197,20.16,32.74,20.91,8.58,27.22,4.15
92.12,118.12710293078135,18.21,32.5,50.71,23.48347601937197,18.21,31.75,29.97,6.26,26.4,4.3
118.91,118.12710293078135,5.42,29.22,34.64,23.48347601937197,5.42,79.47,24.89,6.23,12.93,1.74
95.9,118.12710293078135,10.38,33.63,44.01,23.48347601937197,10.38,30.06,27.34,3.24,11.06,1.76
90.71,118.12710293078135,18.12,25.73,43.85,23.48347601937197,18.12,17.89,26.02,7.32,43.71,6.04
98.79,118.12710293078135,17.72,31.2,48.92,23.48347601937197,17.72,26.09,30.19,8.22,41.58,5.48
191.01,118.12710293078135,39.61,50.11,89.72,23.48347601937197,39.61,40.78,27.9,17.39,60.02,11.13
192.35,118.12710293078135,9.39,29.04,38.43,23.48347601937197,9.39,29.18,33.21,22.88,52.49,10.86
127.64,118.12710293078135,6.74,31.91,38.64,23.48347601937197,6.74,26.94,47.33,9.55,20.72,4.32
36.54,118.12710293078135,18.76,20.32,33.01,23.48347601937197,18.76,16.78,11.46,6.37,11.68,8.7
93.34,118.12710293078135,9.72,27.88,34.75,23.48347601937197,9.72,13.18,1.4,0.1,0.0,0.0
10.45,118.12710293078135,12.59,17.81,30.41,23.48347601937197,12.59,14.26,5.87,5.66,18.88,3.59
29.87,118.12710293078135,13.53,14.69,28.22,23.48347601937197,13.53,14.56,9.6,8.99,19.6,7.22
35.05,118.12710293078135,7.66,16.07,23.73,23.48347601937197,7.66,16.13,9.81,3.92,7.92,1.36
57.01,118.12710293078135,13.68,11.99,25.67,23.48347601937197,13.68,18.36,20.81,3.0,15.01,4.97
75.06,118.12710293078135,14.78,6.35,21.13,23.48347601937197,14.78,19.31,6.0,4.41,7.7,0.0
85.36,118.12710293078135,14.48,7.59,22.5,23.48347601937197,14.48,7.63,20.62,3.14,11.29,0.0
124.97,118.12710293078135,13.2,9.72,22.91,23.48347601937197,13.2,6.74,26.4,2.99,11.31,0.01
138.94,118.12710293078135,10.27,16.9,27.16,23.48347601937197,10.27,66.98,37.01,0.0,0.0,0.0
155.68,118.12710293078135,16.66,19.69,36.35,23.48347601937197,16.66,61.24,33.7,0.0,0.0,0.0
87.09,118.12710293078135,10.15,13.98,24.12,23.48347601937197,10.15,18.17,29.43,3.79,7.38,2.49
106.86,118.12710293078135,9.38,10.22,19.6,23.48347601937197,9.38,30.72,36.65,3.81,11.32,5.67
96.53,118.12710293078135,9.03,10.8,19.83,23.48347601937197,9.03,26.45,33.14,4.92,11.85,5.33
122.63,118.12710293078135,18.84,16.36,35.2,23.48347601937197,18.84,24.52,31.59,4.44,18.43,10.12
152.03,118.12710293078135,10.97,12.7,23.67,23.48347601937197,10.97,16.78,56.43,1.56,5.4,4.23
176.02,118.12710293078135,7.51,12.78,20.66,23.48347601937197,7.51,66.19,35.0,0.79,2.16,1.69
126.57,118.12710293078135,17.574729662029362,28.560659061126955,46.52,23.48347601937197,2.2485982090856145,14.53197725590996,27.85,11.85,22.28,2.42
140.88,118.12710293078135,6.11,76.05,41.66,23.48347601937197,6.11,130.2,26.06,13.81,0.5,3.84
99.77,118.12710293078135,10.23,73.33,43.4,23.48347601937197,10.23,99.05,37.6,20.24,7.37,3.58
119.99,118.12710293078135,6.84,73.41,40.92,23.48347601937197,6.84,81.21,48.09,9.95,26.94,81.26
111.92,118.12710293078135,15.17,81.11,50.89,23.48347601937197,15.17,112.56,62.34,10.59,22.64,32.4
80.89,118.12710293078135,6.14,71.52,39.47,23.48347601937197,6.14,103.62,78.13,12.02,61.66,7.27
59.74,118.12710293078135,26.28,77.12,57.23,23.48347601937197,26.28,98.31,42.01,23.84,93.18,14.29
70.08,118.12710293078135,11.42,81.65,48.35,23.48347601937197,11.42,116.77,61.73,0.74,5.81,3.21
62.24,118.12710293078135,17.88,88.65,56.59,23.48347601937197,17.88,109.76,48.64,18.08,85.56,12.11
62.07,118.12710293078135,8.72,72.18,41.72,23.48347601937197,8.72,102.25,56.86,14.06,63.32,8.47
77.76,118.12710293078135,25.81,78.94,57.77,23.48347601937197,25.81,110.69,79.46,19.04,87.65,20.17
84.43,118.12710293078135,6.85,74.68,41.54,23.48347601937197,6.85,115.41,90.79,13.58,45.82,6.52
74.57,118.12710293078135,16.31,133.53,77.31,23.48347601937197,16.31,103.2,55.23,12.18,55.8,8.0
89.63,118.12710293078135,9.92,141.29,76.32,23.48347601937197,9.92,124.11,70.9,14.07,48.33,4.11
55.27,118.12710293078135,29.44,86.96,66.11,23.48347601937197,29.44,91.67,47.71,7.96,40.51,7.73
52.18,118.12710293078135,32.36,106.89,76.29,23.48347601937197,32.36,84.2,62.74,0.74,5.81,3.21
98.49,118.12710293078135,17.14,87.62,55.53,23.48347601937197,17.14,56.14,34.49143047551845,7.12,31.65,5.03
139.21,118.12710293078135,61.15,148.06,117.86,23.48347601937197,61.15,103.12,63.73,16.49,48.57,8.29
90.13,118.12710293078135,15.24,81.38,51.07,23.48347601937197,15.24,73.62,73.07,8.88,32.62,5.49
92.5,118.12710293078135,18.14,61.82,43.69,23.48347601937197,18.14,77.85,22.98,7.83,26.62,3.21
53.61,118.12710293078135,16.93,37.01,19.98,23.48347601937197,16.93,51.64,16.92,6.99,21.11,2.51
63.06,118.12710293078135,13.88,28.22,24.09,23.48347601937197,13.88,69.46,25.88,9.26,28.44,0.65
61.24,118.12710293078135,14.21,35.33,27.84,23.48347601937197,14.21,82.15,9.69,8.99,32.13,0.65
55.09,118.12710293078135,15.63,33.93,28.21,23.48347601937197,15.63,57.46,34.49143047551845,15.19,32.95,1.79
50.16,118.12710293078135,13.86,28.17,24.09,23.48347601937197,13.86,80.78,28.52,7.5,31.48,0.65
67.03,118.12710293078135,10.37,38.68,26.61,23.48347601937197,10.37,21.21,32.34,9.79,33.02,0.65
43.37,118.12710293078135,20.03,35.01,32.02,23.48347601937197,20.03,56.38,40.07,8.28,43.42,3.43
44.14,118.12710293078135,18.18,18.82,24.15,23.48347601937197,18.18,109.33,31.1,5.48,30.25,0.65
78.16,118.12710293078135,18.21,55.31,40.57,23.48347601937197,18.21,59.64,15.87,5.1,30.68,0.65
83.27,118.12710293078135,15.82,50.38,36.38,23.48347601937197,15.82,46.16,18.23,6.38,27.68,0.65
63.79,118.12710293078135,14.35,48.44,34.34,23.48347601937197,14.35,56.5,34.49143047551845,5.66,23.81,0.65
54.35,118.12710293078135,11.58,50.45,33.25,23.48347601937197,11.58,49.66,14.85,5.31,25.54,0.65
55.77,118.12710293078135,13.06,45.87,32.12,23.48347601937197,13.06,44.42,13.14,5.04,23.88,0.65
63.58,118.12710293078135,13.97,43.32,31.56,23.48347601937197,13.97,63.59,5.08,6.97,29.52,0.65
103.08,118.12710293078135,16.31,59.19,39.35,23.48347601937197,16.31,53.73,34.49143047551845,9.25,31.08,2.75
62.72,118.12710293078135,21.89,50.49,40.97,23.48347601937197,21.89,22.02,0.72,7.76,21.06,2.85
48.12,118.12710293078135,19.06,61.63,44.28,23.48347601937197,19.06,24.98,0.91,4.82,21.34,1.19
36.8,118.12710293078135,21.07,53.33,41.74,23.48347601937197,21.07,24.97,1.16,5.02,33.98,1.11
71.94,118.12710293078135,17.35,98.32,60.91,23.48347601937197,17.35,25.74,2.03,6.49,55.23,6.37
47.95,118.12710293078135,17.08,151.73,87.48,23.48347601937197,17.08,25.91,2.51,4.57,103.81,2.86
55.91,118.12710293078135,19.87,66.69,47.36,23.48347601937197,19.87,32.64,1.8,4.73,68.95,1.92
33.51,118.12710293078135,17.84,40.85,33.24,23.48347601937197,17.84,28.85,7.95,4.82,20.33,0.65
48.18,118.12710293078135,18.31,51.41,38.75,23.48347601937197,18.31,104.62,2.81,4.08,19.29,0.65
43.54,118.12710293078135,12.25,39.05,28.19,23.48347601937197,12.25,43.71,22.45,4.41,19.58,0.65
28.66,118.12710293078135,18.31,55.15,40.57,23.48347601937197,18.31,32.57,15.68,4.86,19.27,0.65
21.79,118.12710293078135,25.94,63.21,50.19,23.48347601937197,25.94,25.39,34.49143047551845,3.94,16.02,0.65
63.92,118.12710293078135,12.95,102.78,46.66,23.48347601937197,12.95,92.16,69.39,3.65,12.86,4.34
91.23,118.12710293078135,32.82,65.66,33.9,23.48347601937197,32.82,34.58,56.17,4.0,32.25,6.89
70.04,118.12710293078135,14.87,78.1,26.87,23.48347601937197,14.87,69.86,55.89,4.05,32.32,6.94
238.42,118.12710293078135,26.3,73.22,32.07,23.48347601937197,26.3,34.63,63.89,4.08,32.34,6.94
72.1,118.12710293078135,11.61,94.32,28.91,23.48347601937197,11.61,54.74,63.46,4.08,32.37,6.95
79.15,118.12710293078135,12.74,92.85,29.19,23.48347601937197,12.74,64.9,70.54,4.08,32.34,6.94
68.29,118.12710293078135,16.94,82.74,29.12,23.48347601937197,16.94,61.27,51.76,4.05,32.32,6.94
67.75,118.12710293078135,17.63,81.78,29.28,23.48347601937197,17.63,57.37,63.34,4.07,32.3,6.98
89.72,118.12710293078135,13.83,80.78,26.92,23.48347601937197,13.83,56.43,73.64,4.09,32.39,6.99
52.92,118.12710293078135,11.03,63.81,21.32,23.48347601937197,11.03,63.17,43.54,4.07,32.32,6.95
47.01,118.12710293078135,13.12,66.95,23.24,23.48347601937197,13.12,71.48,45.06,4.04,32.33,6.92
54.77,118.12710293078135,11.01,77.02,24.46,23.48347601937197,11.01,64.47,53.55,4.08,32.36,6.94
94.1,118.12710293078135,10.62,44.91,16.6,23.48347601937197,10.62,42.04,55.84,4.08,32.31,6.93
46.5,118.12710293078135,15.39,79.42,27.47,23.48347601937197,15.39,41.88,41.7,4.08,32.33,6.9
46.91,118.12710293078135,14.6,86.07,28.61,23.48347601937197,14.6,51.46,51.3,4.05,32.32,6.92
44.69,118.12710293078135,32.07,75.36,35.79,23.48347601937197,32.07,39.99,53.96,4.1,32.37,6.98
33.38,118.12710293078135,14.07,73.92,25.42,23.48347601937197,14.07,50.46,48.39,4.15,32.38,7.04
42.11,118.12710293078135,14.18,84.67,28.04,23.48347601937197,14.18,49.29,47.63,4.11,32.38,6.94
46.35,118.12710293078135,9.25,69.51,21.69,23.48347601937197,9.25,62.8,69.79,4.08,32.34,7.07
61.32,118.12710293078135,15.88,48.4,20.36,23.48347601937197,15.88,49.88,21.17,4.16,32.45,7.04
46.52,118.12710293078135,17.55,48.97,21.43,23.48347601937197,17.55,38.16,47.77,4.12,32.42,7.08
75.05,118.12710293078135,12.67,96.99,30.14,23.48347601937197,12.67,58.55,64.12,4.11,32.4,6.97
60.5,118.12710293078135,18.21,104.48,35.0,23.48347601937197,18.21,41.81,56.66,4.11,32.34,7.03
62.04,118.12710293078135,24.16,60.52,29.65,23.48347601937197,24.16,38.14,41.42,4.12,32.34,6.98
96.96,118.12710293078135,16.25,88.34,42.22,23.48347601937197,16.25,15.4,30.19,4.21,32.45,7.08
70.14,118.12710293078135,20.83,68.1,48.76,23.48347601937197,20.83,5.29,27.51,4.23,32.6,7.14
95.69,118.12710293078135,9.19,60.62,36.3,23.48347601937197,9.19,85.28,75.85,4.19,32.5,7.12
64.3,118.12710293078135,10.74,95.27,54.49,23.48347601937197,10.74,57.46,74.2,4.19,32.52,7.15
86.07,118.12710293078135,13.77,62.42,40.29,23.48347601937197,13.77,96.27,41.5,4.19,32.43,7.13
72.58,118.12710293078135,14.52,54.32,37.33,23.48347601937197,14.52,77.82,2.97,4.21,32.49,7.08
58.71,118.12710293078135,12.69,70.34,31.99,23.48347601937197,12.69,66.1,2.16,4.18,32.32,7.06
72.51,118.12710293078135,15.56,57.84,39.83,23.48347601937197,15.56,88.54,3.12,4.19,32.52,7.11
33.97,116.32,14.67,79.71,55.61,23.48347601937197,14.67,91.26,51.86,15.55,83.89,13.15
35.48,130.07,18.02,77.61,58.41,23.48347601937197,18.02,98.35,38.99,15.88,83.83,13.34
34.11,138.31,13.27,75.23,51.83,23.48347601937197,13.27,88.66,42.22,15.93,82.73,13.44
24.6,103.88,11.03,81.24,52.21,23.48347601937197,11.03,80.74,46.65,15.31,82.95,11.66
41.39,135.65,14.29,89.1,59.76,23.48347601937197,14.29,105.96,49.7,16.33,83.95,13.48
46.79,148.0,14.31,93.27,61.82,23.48347601937197,14.31,131.04,56.31,15.21,82.4,11.95
42.02,140.66,16.43,71.51,53.58,23.48347601937197,16.43,82.75,52.44,16.99,85.25,13.8
46.51,136.34,16.75,85.37,60.74,23.48347601937197,16.75,145.55,44.53,15.68,84.55,13.67
35.06,127.56,12.63,68.94,48.03,23.48347601937197,12.63,101.14,75.71,26.24,85.15,94.48
30.07,124.01,15.49,122.88,78.85,23.48347601937197,15.49,31.67,70.29,3.280840304500585,8.700972080037227,3.0701278234985114
48.74,135.9,16.38,154.42,94.0,23.48347601937197,16.38,58.6,73.95,7.29,80.04,2.05
35.3,120.77,15.2,146.65,88.87,23.48347601937197,15.2,127.62,81.55,29.46,141.33,14.86
34.31,115.46,16.31,127.02,80.56,23.48347601937197,16.31,121.46,80.39,26.9,256.09,56.49
33.97,107.59,15.38,135.26,83.52,23.48347601937197,15.38,100.23,90.29,7.91,123.47,49.93
41.08,156.33,12.8,140.5,83.14,23.48347601937197,12.8,91.23,85.2,6.3,87.51,33.1
25.56,77.07,13.75,120.8,74.61,23.48347601937197,13.75,58.37,88.79,6.3,80.04,1.48
26.75,103.12,14.4,112.66,71.38,23.48347601937197,14.4,60.94,77.88,6.3,80.04,1.48
32.71,96.84,18.89,116.69,78.46,23.48347601937197,18.89,48.67,53.57,6.3,80.04,1.48
32.79,107.15,25.17,103.69,79.28,23.48347601937197,25.17,30.37,30.45,6.3,80.04,1.48
26.92,72.7,22.25,130.64,89.1,23.48347601937197,22.25,25.9,24.37,6.3,80.04,1.48
69.38,171.87,19.2,145.75,92.99,23.48347601937197,19.2,37.85,7.21,6.3,80.04,1.48
35.67,103.64,18.86,147.44,93.61,23.48347601937197,18.86,25.28,74.84,6.3,80.04,1.48
46.13,102.66,14.35,146.55,87.86,23.48347601937197,14.35,39.92,108.07,6.3,80.04,1.48
48.67,104.86,17.33,152.96,94.37,23.48347601937197,17.33,92.83,76.38,6.3,80.04,1.48
37.73,82.63,13.1,115.28,71.17,23.48347601937197,13.1,53.67,113.3,6.3,80.04,1.48
41.31,142.75,18.93,55.93,48.86,23.48347601937197,18.93,37.66,76.75,3.280840304500585,8.700972080037227,3.0701278234985114
30.82,119.98,21.13,57.44,52.11,23.48347601937197,21.13,39.97,69.77,3.280840304500585,8.700972080037227,3.0701278234985114
38.7,69.84,21.33,61.48,54.01,23.48347601937197,21.33,53.34,71.99,2.14,32.05,0.52
27.17,55.41,11.26,61.34,42.53,23.48347601937197,11.26,78.36,42.49,0.66,0.04,0.02
39.27,73.22,17.41,132.09,84.28,23.48347601937197,17.41,82.79,48.66,3.280840304500585,8.700972080037227,3.0701278234985114
45.4,85.77,13.26,128.45,77.78,23.48347601937197,13.26,90.46,51.35,3.280840304500585,8.700972080037227,3.0701278234985114
59.74,108.29,19.33,112.62,76.98,23.48347601937197,19.33,114.51,43.41,0.96,19.48,1.7
21.94,34.95,11.62,65.04,44.98,23.48347601937197,11.62,101.99,42.88,1.15,23.37,2.04
87.87,154.68,6.94,186.56,98.87,23.48347601937197,6.94,100.46,93.28,1.15,23.37,2.04
82.74,148.8,7.26,186.72,99.36,23.48347601937197,7.26,133.53,90.23,1.15,23.37,2.04
20.1,52.97,16.72,74.41,55.36,23.48347601937197,16.72,134.66,50.0,1.15,23.37,2.04
63.17,145.88,9.85,112.58,66.15,23.48347601937197,9.85,136.87,46.54,1.15,23.37,2.04
33.68,69.15,23.59,115.67,83.3,23.48347601937197,23.59,133.73,36.66,1.44,23.55,1.89
84.29,131.73,17.04,203.26,118.58,23.48347601937197,17.04,138.03,59.57,2.14,27.52,1.91
56.86,79.47,15.77,156.28,94.22,23.48347601937197,15.77,163.2,46.86,2.14,27.52,1.91
64.96,92.32,14.87,157.51,93.79,23.48347601937197,14.87,174.83,27.22,2.14,27.52,1.91
48.99,107.67,14.05,163.7,95.88,23.48347601937197,14.05,167.13,38.58,2.14,27.52,1.91
55.5,95.86,17.1,99.44,68.01,23.48347601937197,17.1,176.88,16.02,2.14,27.52,1.91
73.87,106.75,20.3,110.17,76.89,23.48347601937197,20.3,127.11,15.31,2.14,27.52,1.91
64.87,122.33,14.15,71.51,50.36,23.48347601937197,14.15,36.29,47.75,3.280840304500585,8.700972080037227,3.0701278234985114
78.95,123.59,12.83,54.51,38.77,23.48347601937197,12.83,41.87,54.56,3.280840304500585,8.700972080037227,3.0701278234985114
89.97,155.63,28.91,28.82,33.61,23.48347601937197,28.91,39.43,18.76,3.280840304500585,8.700972080037227,3.0701278234985114
39.89,83.69,17.34,50.41,37.37,23.48347601937197,17.34,53.83,19.03,3.280840304500585,8.700972080037227,3.0701278234985114
53.52,89.41,30.94,43.92,44.52,23.48347601937197,30.94,49.84,23.66,3.280840304500585,8.700972080037227,3.0701278234985114
74.18,126.67,6.36,22.77,15.85,23.48347601937197,6.36,95.2,23.67,3.62,17.96,2.74
89.34,143.84,8.08,19.05,15.32,23.48347601937197,8.08,62.71,23.69,4.45,31.14,2.52
80.24,219.84,20.06,15.61,22.26,23.48347601937197,20.06,36.88,23.62,2.36,34.32,2.3
36.05,79.23,13.05,22.26,20.59,23.48347601937197,13.05,46.67,23.6,1.82,38.68,2.0
36.21,82.86,20.86,15.65,22.94,23.48347601937197,20.86,44.86,23.6,1.47,34.83,1.49
52.31,97.67,9.38,38.28,25.67,23.48347601937197,9.38,36.8,26.07,1.82,31.52,1.04
56.5,121.52,6.1,55.49,31.62,23.48347601937197,6.1,51.41,41.16,1.15,38.57,0.52
66.87,127.71,23.75,53.47,43.78,23.48347601937197,23.75,47.32,53.97,1.15,38.57,0.52
79.58,145.12,12.48,55.78,36.51,23.48347601937197,12.48,48.28,42.4,1.15,38.57,0.52
59.47,124.36,14.28,63.11,41.44,23.48347601937197,14.28,66.39,76.89,1.16,35.51,0.61
54.05,128.08,10.7,28.74,22.0,23.48347601937197,10.7,61.9,45.82,2.85,46.56,1.13
51.32,140.9,12.19,41.31,29.25,23.48347601937197,12.19,45.6,64.01,3.45,46.56,1.13
35.04,85.35,7.87,45.21,27.93,23.48347601937197,7.87,32.78,34.49143047551845,2.85,46.56,1.13
41.72,97.7,6.95,24.99,17.38,23.48347601937197,6.95,27.3,72.25,2.85,46.56,1.13
53.07,112.92,16.02,37.65,30.33,23.48347601937197,16.02,34.49,34.49143047551845,2.85,46.56,1.13
122.88,208.86,5.56,54.87,33.71,17.96,0.27,22.97,68.6,0.36,6.28,0.21
139.38,230.27,35.59,140.17,103.49,8.7,1.24,42.26,20.87,0.13,0.58,0.13
126.47,187.83,9.48,106.1,64.14,9.27,1.43,15.29,26.24,0.12,0.25,0.1
127.94,196.3,6.73,92.41,54.63,11.1,1.33,15.9,28.51,0.11,0.31,0.1
126.66,184.73,9.63,94.51,58.1,13.66,1.45,11.75,26.07,0.12,0.22,0.1
121.47,215.5,17.24,103.31,68.98,13.63,1.5,16.53,24.55,0.12,0.31,0.1
121.81,193.4,11.17,100.16,62.36,8.62,0.96,10.56,24.73,0.1,0.15,0.1
120.33,182.65,5.68,60.37,36.74,17.46,1.02,26.39,21.83,0.08,0.14,0.11
148.47,318.1,12.04,32.77,44.81,48.33,1.17,4.9,12.08,3.47,7.42,27.97
194.47,357.95,13.87,35.42,49.29,50.88,1.25,5.15,10.86,3.45,7.74,28.02
214.73,276.08,18.8,41.72,60.52,54.25,1.17,6.44,12.38,2.9,6.88,26.67
133.53,309.8,18.63,41.42,60.05,62.82,1.19,4.74,20.3,3.0,11.05,27.68
150.33,299.12,9.42,39.46,48.88,62.45,1.13,5.8,12.62,3.24,11.41,25.08
165.75,302.65,15.8,39.01,54.81,66.54,1.42,5.62,13.11,2.98,12.45,25.99
221.93,295.75,14.34,39.44,53.78,67.53,1.3,5.2,14.02,2.91,12.53,26.57
147.44,289.42,15.54,39.07,54.62,67.76,1.37,4.87,10.89,2.91,12.41,25.97
145.27,261.79,17.83,39.11,56.94,66.67,1.11,3.59,15.1,2.83,11.85,25.7
129.13,259.59,14.12,32.27,46.39,62.85,1.15,4.98,14.08,2.85,11.89,26.93
146.53,252.25,8.45,29.28,37.73,62.9,1.31,3.88,15.18,3.71,12.22,26.31
144.73,251.09,16.4,37.42,53.81,68.55,1.87,7.78,12.17,10.91,13.33,29.17
160.69,290.59,6.89,17.91,23.24,12.81,1.79,5.13,15.85,11.55,12.13,28.23
140.05,290.75,51.16,42.09,59.61,28.02,1.77,5.17,20.13,4.12,11.75,26.22
147.97,267.24,40.1,24.95,67.76,42.69,2.27,9.16,36.54,6.34,13.94,25.83
151.19,271.2,59.56,29.61,89.17,32.33,1.89,8.14,31.48,4.64,12.61,24.9
121.54,234.56,55.74,20.89,76.63,22.98,1.8,6.0,23.6,4.15,11.6,24.27
144.45,295.86,54.15,31.96,85.69,11.28,1.38,11.93,29.91,5.18,9.81,15.21
128.92,264.88,61.57,46.82,108.39,14.86,1.17,9.23,33.66,7.86,10.18,15.94
143.36,276.23,76.45,47.59,124.04,13.14,1.87,11.0,32.23,7.85,11.18,17.21
141.64,270.82,82.14,49.18,130.87,12.55,2.31,14.29,54.87,8.3,10.98,17.59
143.81,268.1,93.94,50.9,144.84,10.58,2.44,11.24,21.83,8.29,11.41,18.47
137.81,263.37,100.06,50.56,150.62,9.65,2.5,9.17,24.79,9.65,11.6,18.92
137.05,266.39,73.78,45.09,118.88,14.69,2.52,10.52,60.42,9.0,10.16,16.8
129.76,268.24,83.19,41.77,124.96,15.91,2.65,15.28,52.76,11.13,11.52,18.88
146.1,283.99,90.92,30.53,120.09,12.51,3.08,6.11,44.48,11.29,11.91,19.51
146.1,265.34,86.92,33.22,119.97,9.54,2.91,6.23,27.76,12.97,12.59,20.81
147.77,270.1,96.96,35.25,132.21,8.46,2.47,6.53,26.29,9.47,14.6,22.35
130.16,239.25,66.72,14.57,81.29,3.21,2.31,6.87,19.05,9.79,11.89,20.02
117.47,236.63,38.13,19.17,57.3,2.67,2.15,6.8,20.97,12.27,12.24,19.51
148.9,272.45,7.08,28.1,35.17,3.62,1.22,2.86,19.3,10.16,10.6,12.87
177.53,303.42,8.73,28.78,37.51,3.81,1.37,3.44,23.38,7.56,11.05,13.57
