PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
27.54,109.33,3.62,7.8,7.19,14.11,0.56,12.99,55.53,3.280840304500585,8.700972080037227,3.0701278234985114
44.88,122.8,3.95,11.2,9.27,15.61,0.68,13.32,46.95,3.280840304500585,8.700972080037227,3.0701278234985114
37.43,93.53,3.68,9.08,7.91,14.94,0.66,13.68,55.35,3.280840304500585,8.700972080037227,3.0701278234985114
57.8,115.67,4.04,13.67,10.66,14.93,0.8,15.84,47.76,3.280840304500585,8.700972080037227,3.0701278234985114
53.54,130.31,4.02,11.17,9.31,14.78,0.76,15.88,48.17,3.280840304500585,8.700972080037227,3.0701278234985114
59.34,113.89,4.18,12.85,10.33,19.32,0.79,15.02,58.23,3.280840304500585,8.700972080037227,3.0701278234985114
42.56,126.07,3.89,8.33,7.68,16.18,0.59,11.37,73.63,3.280840304500585,8.700972080037227,3.0701278234985114
60.33,132.44,4.25,11.96,9.91,14.59,0.75,17.29,63.71,3.280840304500585,8.700972080037227,3.0701278234985114
39.31,115.59,4.07,9.89,8.67,16.0,0.64,14.84,78.35,3.280840304500585,8.700972080037227,3.0701278234985114
47.96,102.17,4.09,12.98,10.32,15.4,0.69,15.2,80.27,3.280840304500585,8.700972080037227,3.0701278234985114
57.59,113.97,3.96,11.31,9.33,15.13,0.79,16.91,83.48,3.280840304500585,8.700972080037227,3.0701278234985114
41.99,117.82,3.02,10.04,7.74,15.21,0.57,13.09,63.33,3.280840304500585,8.700972080037227,3.0701278234985114
39.18,125.19,3.95,9.76,8.5,11.98,0.4,11.27,65.82,3.280840304500585,8.700972080037227,3.0701278234985114
41.85,134.46,3.72,9.74,8.31,12.77,0.48,11.37,76.15,3.280840304500585,8.700972080037227,3.0701278234985114
26.39,85.85,2.43,11.61,8.14,18.78,0.47,11.08,81.91,3.280840304500585,8.700972080037227,3.0701278234985114
35.29,66.47,1.24,11.29,7.12,14.99,0.47,13.07,86.55,3.280840304500585,8.700972080037227,3.0701278234985114
82.89,130.53,1.84,16.1,10.13,17.23,0.73,12.94,80.84,3.280840304500585,8.700972080037227,3.0701278234985114
44.8,96.89,1.32,12.18,7.66,15.8,0.55,7.65,85.66,3.280840304500585,8.700972080037227,3.0701278234985114
32.01,107.92,1.67,11.74,7.69,14.71,0.43,12.13,74.3,3.280840304500585,8.700972080037227,3.0701278234985114
27.77,88.38,1.14,9.25,5.94,11.53,0.44,9.17,71.92,3.280840304500585,8.700972080037227,3.0701278234985114
31.58,122.09,1.36,8.81,5.88,17.68,0.46,9.41,67.22,3.280840304500585,8.700972080037227,3.0701278234985114
15.83,76.1,1.54,7.98,5.58,14.14,0.36,8.64,88.12,3.280840304500585,8.700972080037227,3.0701278234985114
34.54,89.22,1.26,11.61,7.28,12.35,0.48,13.95,88.75,3.280840304500585,8.700972080037227,3.0701278234985114
27.52,93.84,1.17,11.32,7.06,10.24,0.44,7.76,83.57,3.280840304500585,8.700972080037227,3.0701278234985114
9.48,36.92,0.7,8.68,5.18,14.69,0.28,8.87,99.3,3.280840304500585,8.700972080037227,3.0701278234985114
24.64,63.97,1.01,11.92,7.17,15.3,0.49,14.95,84.88,3.280840304500585,8.700972080037227,3.0701278234985114
24.57,65.88,1.26,12.17,7.58,14.51,0.48,13.84,87.38,3.280840304500585,8.700972080037227,3.0701278234985114
21.91,56.23,1.51,13.25,8.37,17.97,0.44,14.9,82.98,3.280840304500585,8.700972080037227,3.0701278234985114
26.18,70.96,1.36,13.19,8.2,16.36,0.47,20.6,80.83,3.280840304500585,8.700972080037227,3.0701278234985114
24.81,68.94,1.26,12.37,7.69,14.69,0.46,12.43,85.94,3.280840304500585,8.700972080037227,3.0701278234985114
19.6,66.04,1.06,9.67,6.09,15.0,0.37,7.47,89.45,3.280840304500585,8.700972080037227,3.0701278234985114
20.12,99.16,2.6,9.55,7.28,9.94,0.38,8.06,87.72,3.280840304500585,8.700972080037227,3.0701278234985114
16.4,105.71,1.05,10.15,6.34,7.75,0.36,14.42,89.05,3.280840304500585,8.700972080037227,3.0701278234985114
22.62,90.6,1.18,9.55,6.09,9.79,0.45,20.3,103.85,3.280840304500585,8.700972080037227,3.0701278234985114
17.85,114.83,1.14,5.46,3.91,10.6,0.3,12.38,71.28,3.280840304500585,8.700972080037227,3.0701278234985114
19.7,111.09,1.15,5.82,4.1,12.14,0.33,13.02,45.17,3.280840304500585,8.700972080037227,3.0701278234985114
21.88,154.8,1.21,5.49,3.99,11.91,0.33,8.67,57.96,3.280840304500585,8.700972080037227,3.0701278234985114
29.45,134.89,1.05,6.19,4.21,12.83,0.4,5.72,47.8,3.280840304500585,8.700972080037227,3.0701278234985114
21.03,96.44,0.59,6.88,4.14,11.5,0.41,7.93,42.81,3.280840304500585,8.700972080037227,3.0701278234985114
65.25,99.73,17.574729662029362,15.21,32.30912333307031,7.9,2.74,4.75,8.37,0.0,8.700972080037227,3.0701278234985114
76.19,128.13,17.574729662029362,17.33,32.30912333307031,8.03,2.45,5.51,7.53,0.0,8.700972080037227,3.0701278234985114
72.55,124.51,17.574729662029362,20.44,32.30912333307031,7.18,2.5,5.91,7.15,0.0,8.700972080037227,3.0701278234985114
70.49,118.77,0.03,12.24,0.06,6.96,2.78,4.29,6.41,0.0,8.700972080037227,3.0701278234985114
76.89,148.86,11.18,22.86,34.03,9.6,4.14,8.26,13.14,3.280840304500585,8.700972080037227,3.0701278234985114
75.71,145.18,8.62,25.21,33.81,9.13,4.1,9.56,13.63,3.280840304500585,8.700972080037227,3.0701278234985114
64.48,106.39,9.44,18.72,28.16,9.61,4.01,8.13,12.38,3.280840304500585,8.700972080037227,3.0701278234985114
38.64,84.51,7.69,16.69,24.37,8.96,3.89,7.21,13.41,3.280840304500585,8.700972080037227,3.0701278234985114
32.99,62.38,7.35,19.27,26.62,8.42,3.59,9.2,13.92,3.280840304500585,8.700972080037227,3.0701278234985114
74.1,135.13,12.72,22.3,35.01,8.89,3.62,8.3,13.72,3.280840304500585,8.700972080037227,3.0701278234985114
76.03,158.72,11.93,25.89,37.8,8.62,3.63,8.64,14.53,0.0,8.700972080037227,3.0701278234985114
84.71,191.72,22.42,24.54,46.95,9.2,3.7,7.61,9.66,0.0,8.700972080037227,3.0701278234985114
109.21,276.97,17.5,28.46,45.95,8.62,3.81,13.52,13.3,0.0,8.700972080037227,3.0701278234985114
88.45,214.45,19.2,30.18,49.38,10.39,3.86,20.18,15.95,0.0,8.700972080037227,3.0701278234985114
74.27,154.49,17.48,22.86,40.33,11.48,3.75,14.98,10.83,1.29,8.700972080037227,3.0701278234985114
66.41,152.61,24.58,23.43,48.0,12.9,3.88,15.16,11.3,1.87,8.700972080037227,3.0701278234985114
79.47,175.17,15.04,22.68,37.71,12.43,3.86,15.25,10.51,0.0,8.700972080037227,3.0701278234985114
97.62,216.82,22.92,24.04,46.95,13.25,4.04,15.44,10.33,0.0,8.700972080037227,3.0701278234985114
101.02,194.6,13.89,27.3,41.21,9.57,3.9,15.67,15.6,0.0,8.700972080037227,3.0701278234985114
84.67,156.42,22.87,20.09,42.94,11.94,3.93,15.71,14.21,0.0,8.700972080037227,3.0701278234985114
84.18,185.76,9.35,25.52,34.87,9.49,3.91,14.55,16.45,0.0,8.700972080037227,3.0701278234985114
60.56,99.16,7.48,19.97,27.45,10.02,3.92,15.79,16.75,0.0,8.700972080037227,3.0701278234985114
82.22,157.33,10.59,20.98,31.56,10.55,4.01,16.16,18.95,0.0,8.700972080037227,3.0701278234985114
60.63,123.03,10.35,20.27,30.6,10.33,4.0,15.32,13.01,0.0,8.700972080037227,3.0701278234985114
62.08,131.56,12.65,19.46,32.1,10.25,3.83,14.87,20.89,0.0,8.700972080037227,3.0701278234985114
53.48,118.71,8.46,18.32,26.77,9.16,3.72,14.75,23.32,0.0,8.700972080037227,3.0701278234985114
47.96,84.93,6.93,15.99,22.92,8.52,3.55,13.86,20.06,0.0,8.700972080037227,3.0701278234985114
65.81,107.11,7.22,17.02,24.24,7.77,3.51,14.64,20.7,0.0,8.700972080037227,3.0701278234985114
48.4,101.29,9.78,15.68,25.46,8.42,3.55,13.96,19.92,0.0,8.700972080037227,3.0701278234985114
51.76,106.64,6.1,15.28,21.38,7.86,3.43,13.32,20.56,0.0,8.700972080037227,3.0701278234985114
62.35,133.3,6.42,19.07,25.47,7.31,3.52,13.43,21.43,0.0,8.700972080037227,3.0701278234985114
53.98,119.41,7.62,17.65,25.26,7.61,3.42,13.44,17.38,0.0,8.700972080037227,3.0701278234985114
66.41,148.03,7.22,19.7,26.9,8.06,3.38,13.28,13.64,0.0,8.700972080037227,3.0701278234985114
72.11,171.44,8.44,17.41,25.85,8.97,3.43,13.1,20.82,0.0,8.700972080037227,3.0701278234985114
59.53,134.21,6.27,17.68,23.92,9.01,3.37,13.05,20.1,0.0,8.700972080037227,3.0701278234985114
66.7,157.14,6.29,21.15,27.44,8.93,3.35,13.8,23.5,0.0,8.700972080037227,3.0701278234985114
71.55,160.58,6.62,18.11,24.71,9.42,3.5,13.34,22.42,0.0,8.700972080037227,3.0701278234985114
63.99,129.83,21.34,21.17,42.5,9.26,3.47,12.91,12.92,0.0,8.700972080037227,3.0701278234985114
90.1,217.95,33.86,20.64,54.51,9.26,3.55,13.04,12.41,0.0,8.700972080037227,3.0701278234985114
59.15,141.27,5.1,19.72,24.81,9.72,3.28,13.13,23.52,0.0,8.700972080037227,3.0701278234985114
84.31,199.05,11.81,23.6,35.41,10.58,3.71,13.85,13.79,0.0,8.700972080037227,3.0701278234985114
63.4,162.61,11.46,19.53,30.97,10.0,3.34,12.87,15.67,0.0,8.700972080037227,3.0701278234985114
66.68,157.02,7.13,21.6,28.73,9.78,3.24,13.7,18.19,0.0,8.700972080037227,3.0701278234985114
84.36,203.02,10.37,23.62,33.99,9.89,3.38,13.78,21.32,0.0,8.700972080037227,3.0701278234985114
70.22,169.4,5.74,21.61,27.35,9.27,3.3,14.21,26.7,0.31,8.700972080037227,3.0701278234985114
43.2,115.78,4.69,14.32,19.0,8.81,3.23,13.55,29.9,0.16,8.700972080037227,3.0701278234985114
27.32,88.77,9.05,14.05,22.91,12.42,3.38,13.08,30.29,0.24,8.700972080037227,3.0701278234985114
49.8,95.59,8.23,14.82,23.04,14.5,3.54,13.66,12.87,0.0,8.700972080037227,3.0701278234985114
30.34,71.62,8.09,15.32,23.4,13.56,3.35,13.32,30.1,0.0,8.700972080037227,3.0701278234985114
40.96,79.29,5.55,15.28,20.84,11.3,3.13,12.72,20.38,0.0,8.700972080037227,3.0701278234985114
56.56,126.57,11.32,17.87,29.18,9.88,3.25,12.74,26.05,0.0,8.700972080037227,3.0701278234985114
64.78,159.85,6.57,21.58,28.14,9.21,3.32,12.87,26.57,0.0,8.700972080037227,3.0701278234985114
67.12,167.38,5.2,21.61,26.82,8.49,3.28,12.88,29.03,0.0,8.700972080037227,3.0701278234985114
66.6,147.27,4.05,18.02,22.09,7.6,3.19,13.14,33.22,0.0,8.700972080037227,3.0701278234985114
80.49,170.83,6.43,20.22,25.71,7.85,3.3,13.48,27.09,0.0,8.700972080037227,3.0701278234985114
92.4,232.53,8.21,22.49,24.53,7.61,2.7,13.12,24.27,0.0,8.700972080037227,3.0701278234985114
65.29,159.02,5.4,18.31,23.7,10.42,3.3,13.13,31.11,0.0,8.700972080037227,3.0701278234985114
61.67,140.15,4.29,16.7,20.99,10.84,3.18,13.2,28.72,0.0,8.700972080037227,3.0701278234985114
49.68,112.47,3.61,17.05,20.66,9.41,3.12,13.03,32.84,0.0,8.700972080037227,3.0701278234985114
52.02,110.69,4.62,18.72,23.32,8.51,3.17,12.99,28.89,0.0,8.700972080037227,3.0701278234985114
35.89,67.19,4.84,15.89,20.7,8.07,3.14,12.74,17.21,0.0,8.700972080037227,3.0701278234985114
45.36,74.62,4.27,16.05,20.32,7.52,3.17,12.69,23.72,0.0,8.700972080037227,3.0701278234985114
53.9,107.07,3.86,19.28,23.14,7.53,3.14,12.71,28.91,0.0,8.700972080037227,3.0701278234985114
56.8,133.44,3.57,16.64,20.2,7.14,3.06,12.53,27.16,0.0,8.700972080037227,3.0701278234985114
52.0,120.05,2.87,14.32,17.18,6.6,3.05,12.6,31.76,0.24,8.700972080037227,3.0701278234985114
53.83,97.81,4.57,16.37,20.93,6.37,3.08,12.4,18.8,0.0,8.700972080037227,3.0701278234985114
61.45,124.05,5.85,16.3,22.14,5.91,3.16,12.69,27.95,0.0,8.700972080037227,3.0701278234985114
50.51,100.95,3.23,14.56,17.79,5.78,3.03,12.64,24.89,0.0,8.700972080037227,3.0701278234985114
72.02,134.28,4.94,17.34,22.28,5.54,3.15,12.52,22.75,0.0,8.700972080037227,3.0701278234985114
56.13,95.61,4.61,13.41,18.01,5.25,3.15,12.5,25.15,0.0,8.700972080037227,3.0701278234985114
46.32,92.4,4.28,13.75,18.03,4.71,2.99,12.47,27.18,0.0,8.700972080037227,3.0701278234985114
51.03,99.86,2.7,14.46,17.16,4.48,2.97,12.43,25.04,0.0,8.700972080037227,3.0701278234985114
50.59,108.1,3.13,15.63,18.76,4.39,2.97,12.53,25.46,0.0,8.700972080037227,3.0701278234985114
41.71,84.85,2.89,15.91,18.81,4.07,2.92,12.74,26.14,0.05,8.700972080037227,3.0701278234985114
53.87,98.28,5.84,13.92,19.75,4.64,3.0,12.79,24.01,1.3,8.700972080037227,3.0701278234985114
41.89,88.67,6.95,10.94,17.9,4.95,2.99,12.85,24.37,1.89,8.700972080037227,3.0701278234985114
45.66,106.31,5.45,13.01,18.44,5.56,2.98,12.76,26.32,1.61,8.700972080037227,3.0701278234985114
38.05,61.23,6.37,11.19,17.52,6.58,2.96,12.51,16.82,0.83,8.700972080037227,3.0701278234985114
50.06,97.1,4.04,10.51,14.55,10.2,2.57,12.78,15.23,3.29,8.700972080037227,3.0701278234985114
55.84,100.01,3.62,11.86,15.49,15.1,2.38,12.77,13.33,2.13,8.700972080037227,3.0701278234985114
42.67,74.46,2.58,9.62,12.19,14.54,2.36,12.53,19.24,2.03,8.700972080037227,3.0701278234985114
49.76,70.51,2.75,10.25,13.0,16.14,2.45,12.42,16.37,2.38,8.700972080037227,3.0701278234985114
55.9,79.68,3.71,10.8,14.51,15.24,2.56,12.48,13.69,2.55,8.700972080037227,3.0701278234985114
47.22,61.64,4.22,9.87,14.1,12.38,2.63,12.34,16.47,3.88,8.700972080037227,3.0701278234985114
41.95,60.84,3.18,10.79,13.97,10.41,2.57,12.31,13.8,2.74,8.700972080037227,3.0701278234985114
32.83,118.12710293078135,2.81,9.42,12.23,8.92,2.47,12.19,18.76,1.36,8.700972080037227,3.0701278234985114
39.46,118.12710293078135,3.34,11.6,14.93,8.12,2.53,12.32,13.16,1.6,8.700972080037227,3.0701278234985114
66.26,118.12710293078135,5.36,13.62,18.98,7.62,2.57,12.5,13.34,2.41,8.700972080037227,3.0701278234985114
88.97,118.12710293078135,4.85,13.34,18.18,7.09,2.6,12.62,15.58,1.84,8.700972080037227,3.0701278234985114
74.96,118.12710293078135,9.56,16.06,25.62,6.58,2.74,12.8,14.78,4.44,8.700972080037227,3.0701278234985114
62.05,118.12710293078135,5.37,15.06,20.41,6.29,2.61,12.62,14.15,2.98,8.700972080037227,3.0701278234985114
38.68,103.39,4.32,13.27,17.58,6.0,2.51,12.52,16.33,1.33,8.700972080037227,3.0701278234985114
46.46,105.66,3.69,13.27,16.96,6.5,2.5,12.38,15.69,2.62,8.700972080037227,3.0701278234985114
47.81,95.03,3.67,12.19,15.83,7.47,2.54,12.39,16.86,2.33,8.700972080037227,3.0701278234985114
35.95,53.61,3.62,10.89,14.5,7.48,2.56,12.32,16.06,1.62,8.700972080037227,3.0701278234985114
44.95,79.31,4.71,12.48,17.18,7.0,2.56,12.32,12.49,1.78,8.700972080037227,3.0701278234985114
43.18,84.77,4.78,12.92,17.69,6.5,2.59,12.6,12.76,1.76,8.700972080037227,3.0701278234985114
30.19,70.34,2.99,12.35,15.34,5.92,2.5,12.75,18.13,1.29,8.700972080037227,3.0701278234985114
30.66,53.71,4.93,10.81,15.74,5.84,2.5,12.38,7.73,0.7,8.700972080037227,3.0701278234985114
22.36,43.09,6.22,8.51,14.74,5.69,2.57,12.18,6.19,1.12,8.700972080037227,3.0701278234985114
18.95,38.45,4.01,7.8,11.8,5.04,2.48,12.34,10.2,0.56,8.700972080037227,3.0701278234985114
32.68,63.16,5.91,9.4,15.3,5.0,2.52,12.43,9.39,0.72,8.700972080037227,3.0701278234985114
46.65,94.54,6.6,10.23,16.84,4.88,2.6,12.53,10.8,1.59,8.700972080037227,3.0701278234985114
45.42,76.09,5.22,11.47,16.7,5.0,2.68,12.93,11.71,2.96,8.700972080037227,3.0701278234985114
30.04,53.49,3.47,9.57,13.04,4.76,2.46,12.34,11.21,0.67,8.700972080037227,3.0701278234985114
38.52,55.35,5.09,11.42,16.5,5.24,2.71,12.88,9.38,3.53,8.700972080037227,3.0701278234985114
36.48,62.09,5.99,10.39,16.28,4.94,2.43,12.62,8.97,1.2,8.700972080037227,3.0701278234985114
31.92,63.99,4.54,11.38,15.92,4.76,2.14,12.69,9.16,1.01,8.700972080037227,3.0701278234985114
37.85,78.56,4.67,10.43,15.1,4.64,2.17,12.43,9.26,1.08,8.700972080037227,3.0701278234985114
49.42,93.84,5.61,10.53,16.13,4.76,2.27,12.59,10.13,1.34,8.700972080037227,3.0701278234985114
31.45,53.03,4.7,9.56,14.25,4.56,2.19,12.7,8.26,0.68,8.700972080037227,3.0701278234985114
29.41,49.46,4.55,9.23,13.78,4.38,2.14,12.59,7.95,0.6,8.700972080037227,3.0701278234985114
27.87,50.74,5.23,9.72,14.95,4.48,2.22,12.64,7.22,0.98,8.700972080037227,3.0701278234985114
29.38,49.42,6.44,9.99,16.42,4.37,2.3,12.73,6.93,1.19,8.700972080037227,3.0701278234985114
30.48,44.06,4.76,9.6,14.36,4.88,2.28,12.93,7.72,1.15,8.700972080037227,3.0701278234985114
29.94,43.49,3.96,9.26,13.22,6.46,2.27,12.87,8.68,1.64,8.700972080037227,3.0701278234985114
25.35,37.98,3.73,7.72,11.45,7.8,2.08,12.27,8.23,0.5,8.700972080037227,3.0701278234985114
13.0,23.51,3.75,5.59,9.34,7.3,2.0,11.95,7.14,0.36,8.700972080037227,3.0701278234985114
17.13,25.16,5.52,7.81,13.31,6.94,2.07,12.26,6.28,0.44,8.700972080037227,3.0701278234985114
21.11,24.46,4.36,8.66,13.03,6.69,2.22,12.85,7.71,1.96,8.700972080037227,3.0701278234985114
28.94,38.86,4.84,8.29,13.13,6.25,2.13,12.68,6.81,1.2,8.700972080037227,3.0701278234985114
30.5,50.63,7.18,10.79,17.98,5.82,2.14,13.03,6.32,1.11,8.700972080037227,3.0701278234985114
70.94,122.95,7.85,11.1,18.95,4.74,0.0,12.86,6.29,1.01,8.700972080037227,3.0701278234985114
87.09,133.51,8.56,9.83,18.37,4.67,0.0,12.57,7.04,0.5,8.700972080037227,3.0701278234985114
52.13,134.21,5.68,9.64,15.31,4.59,0.0,12.66,6.7,0.25,8.700972080037227,3.0701278234985114
51.65,98.18,11.12,7.82,18.93,4.78,0.0,12.58,4.2,0.39,8.700972080037227,3.0701278234985114
67.45057794890306,151.07,15.0,14.44,29.43,5.23,0.0,13.53,11.13,0.58,8.700972080037227,3.0701278234985114
67.45057794890306,150.92,17.35,13.22,30.57,5.32,0.0,13.3,8.04,0.96,8.700972080037227,3.0701278234985114
67.45057794890306,123.54,12.92,10.15,23.06,5.1,0.0,12.86,6.24,0.52,8.700972080037227,3.0701278234985114
67.45057794890306,120.15,13.59,10.66,24.24,4.86,0.0,12.79,5.71,0.41,8.700972080037227,3.0701278234985114
67.45057794890306,129.42,14.41,12.16,26.57,5.78,0.0,13.07,8.09,0.98,8.700972080037227,3.0701278234985114
67.45057794890306,100.23,12.17,10.61,20.07,7.09,0.9,13.05,7.18,0.12,8.700972080037227,3.0701278234985114
6.6,102.69,12.98,15.43,21.14,10.53,2.76,12.65,8.21,0.07,8.700972080037227,3.0701278234985114
9.59,115.07,14.71,19.83,26.35,16.29,0.34,13.42,8.96,0.38,8.700972080037227,3.0701278234985114
67.45057794890306,109.32,14.8,17.1,27.03,24.21,0.31,12.61,8.9,0.43,8.700972080037227,3.0701278234985114
67.45057794890306,111.84,16.46,20.64,26.71,19.82,0.29,12.67,9.39,0.61,8.700972080037227,3.0701278234985114
67.45057794890306,104.53,16.86,20.31,31.6,17.22,0.45,12.82,9.47,0.62,8.700972080037227,3.0701278234985114
70.44,113.42,22.93,22.23,31.54,14.44,0.49,12.92,9.02,0.52,8.700972080037227,3.0701278234985114
69.02,111.27,24.29,19.93,39.44,13.21,0.55,13.67,7.43,0.64,8.700972080037227,3.0701278234985114
73.08,115.6,28.51,24.11,39.82,12.17,0.57,14.14,9.8,0.66,8.700972080037227,3.0701278234985114
70.58,110.05,24.47,25.09,33.03,11.46,0.57,13.59,11.38,0.7,8.700972080037227,3.0701278234985114
81.34,120.17,24.28,28.78,35.01,11.32,0.6,13.52,10.85,0.83,8.700972080037227,3.0701278234985114
122.91,159.59,15.41,17.2,26.43,11.08,0.51,12.92,11.98,0.59,8.700972080037227,3.0701278234985114
92.06,143.86,24.7,23.18,34.2,11.97,0.85,13.31,7.22,0.88,8.700972080037227,3.0701278234985114
63.54,99.01,13.15,16.44,27.25,46.91,1.27,12.87,8.05,19.65,8.700972080037227,3.0701278234985114
87.16,123.32,34.06,11.31,43.06,45.3,1.5,13.48,5.18,13.15,8.700972080037227,3.0701278234985114
86.88,140.22,25.98,17.27,36.79,46.29,1.52,13.38,5.38,18.51,8.700972080037227,3.0701278234985114
62.66,110.94,31.2,19.9,34.6,33.79,1.51,13.89,5.68,14.71,8.700972080037227,3.0701278234985114
79.99,145.42,21.01,23.07,38.21,43.89,2.25,14.08,7.09,19.03,8.700972080037227,3.0701278234985114
65.79,111.43,16.09,25.65,34.56,51.14,2.3,13.59,7.55,10.17,8.700972080037227,3.0701278234985114
87.11,154.42,17.82,24.13,38.96,43.57,2.47,13.66,9.49,12.78,8.700972080037227,3.0701278234985114
91.29,154.7,20.43,24.46,40.71,47.48,2.46,13.88,8.52,12.15,8.700972080037227,3.0701278234985114
53.22,72.18,11.81,18.37,27.14,41.3,3.01,14.57,6.87,0.0,8.700972080037227,3.0701278234985114
68.67,96.01,14.25,17.68,28.38,43.88,2.91,14.64,6.05,0.0,8.700972080037227,3.0701278234985114
93.22,143.45,27.83,15.64,41.44,44.76,3.2,14.62,5.2,0.0,8.700972080037227,3.0701278234985114
63.39,105.7,16.21,23.57,34.04,42.4,3.05,14.76,6.52,0.0,8.700972080037227,3.0701278234985114
95.81,169.49,24.2,23.45,45.2,40.63,3.12,15.49,6.86,0.0,8.700972080037227,3.0701278234985114
109.4,181.71,19.12,26.9,42.16,54.05,3.41,16.72,7.96,0.0,8.700972080037227,3.0701278234985114
56.43,93.57,15.79,20.24,30.68,39.83,3.04,14.89,6.34,0.0,8.700972080037227,3.0701278234985114
66.92,143.42,19.28,22.18,37.74,36.63,3.06,14.66,7.99,0.0,8.700972080037227,3.0701278234985114
84.77,170.2,21.73,28.39,46.87,34.29,3.15,17.35,7.13,0.0,8.700972080037227,3.0701278234985114
45.7,73.79,12.92,18.43,25.9,32.11,3.03,16.22,10.34,0.0,8.700972080037227,3.0701278234985114
64.14,104.07,31.33,20.57,40.98,32.26,3.32,15.88,8.86,0.0,8.700972080037227,3.0701278234985114
99.7,200.58,24.62,23.85,44.39,38.51,3.27,16.92,9.92,0.0,8.700972080037227,3.0701278234985114
89.38,179.97,22.34,24.69,39.88,40.49,3.08,16.07,10.27,0.0,8.700972080037227,3.0701278234985114
89.27,161.18,18.82,19.72,34.99,41.07,3.02,16.13,9.42,0.0,8.700972080037227,3.0701278234985114
63.97,109.26,12.84,21.38,26.44,36.36,3.0,15.42,8.51,0.0,8.700972080037227,3.0701278234985114
66.18,106.57,18.8,16.82,31.93,41.48,2.91,15.91,6.45,0.0,8.700972080037227,3.0701278234985114
55.94,109.22,18.4,16.87,31.35,38.28,2.95,15.61,8.49,0.0,8.700972080037227,3.0701278234985114
52.12,114.31,17.63,18.47,30.4,43.34,2.76,14.34,6.88,0.0,8.700972080037227,3.0701278234985114
62.4,124.51,17.32,20.32,30.82,52.69,2.65,10.13,8.78,0.0,8.700972080037227,3.0701278234985114
94.98,173.6,18.76,22.36,34.41,45.64,2.87,4.11,8.91,0.0,8.700972080037227,3.0701278234985114
79.77,144.52,17.27,16.64,28.09,42.47,2.94,2.33,6.92,0.0,8.700972080037227,3.0701278234985114
64.82,125.25,11.15,16.64,24.35,64.58,2.76,4.89,10.01,0.0,8.700972080037227,3.0701278234985114
68.97,132.52,14.32,19.47,29.11,85.5,2.78,7.03,8.67,0.0,8.700972080037227,3.0701278234985114
76.1,145.91,17.04,23.71,34.0,88.02,2.76,7.42,10.58,0.0,8.700972080037227,3.0701278234985114
90.91,173.2,19.36,26.05,36.02,85.46,2.78,8.74,12.61,0.0,8.700972080037227,3.0701278234985114
92.27,182.18,20.12,24.62,37.73,70.45,2.82,7.54,10.01,0.0,8.700972080037227,3.0701278234985114
94.33,187.93,22.33,18.74,36.54,43.34,3.2,7.37,10.39,0.0,8.700972080037227,3.0701278234985114
64.14,121.46,17.2,16.91,29.38,52.54,2.92,7.23,10.42,0.0,8.700972080037227,3.0701278234985114
48.23,84.35,9.7,16.38,21.52,67.92,2.81,7.43,8.82,0.0,8.700972080037227,3.0701278234985114
82.61,151.14,12.99,15.82,25.51,42.63,2.81,7.71,6.92,0.0,8.700972080037227,3.0701278234985114
46.94,71.19,11.91,15.87,24.5,40.52,2.78,6.94,8.06,0.0,8.700972080037227,3.0701278234985114
74.06,118.82,18.63,16.33,29.66,51.75,2.84,7.7,9.26,0.0,8.700972080037227,3.0701278234985114
83.75,157.52,19.05,16.48,29.51,60.66,2.93,7.23,7.68,0.0,8.700972080037227,3.0701278234985114
53.78,79.64,9.14,16.79,20.29,40.96,2.66,7.19,15.17,0.0,8.700972080037227,3.0701278234985114
62.33,97.87,13.09,15.26,22.74,34.96,2.82,6.91,11.55,0.0,8.700972080037227,3.0701278234985114
71.83,118.77,12.16,17.06,24.0,39.39,2.76,6.85,11.53,0.0,8.700972080037227,3.0701278234985114
83.56,155.25,11.2,21.75,25.07,42.17,2.7,7.5,14.36,0.0,8.700972080037227,3.0701278234985114
78.38,138.53,11.15,21.07,26.1,40.46,2.88,8.53,19.62,0.0,8.700972080037227,3.0701278234985114
89.29,166.03,14.83,23.94,32.68,37.9,3.01,7.73,11.09,0.0,8.700972080037227,3.0701278234985114
76.89,175.54,19.64,18.33,34.43,64.57,2.54,7.51,12.61,0.0,8.700972080037227,3.0701278234985114
72.91,152.94,12.92,19.06,27.96,102.72,2.21,7.43,16.54,0.0,8.700972080037227,3.0701278234985114
87.47,175.76,12.79,21.66,28.67,85.21,2.49,7.77,18.37,0.0,8.700972080037227,3.0701278234985114
33.0,54.8,16.3,16.05,27.15,30.66,2.38,7.62,8.4,0.0,8.700972080037227,3.0701278234985114
57.72,116.42,22.12,24.28,20.03,55.52,1.03,8.18,16.32,0.0,8.700972080037227,3.0701278234985114
63.83,139.07,14.57,21.97,31.07,49.01,2.13,7.85,12.23,0.0,8.700972080037227,3.0701278234985114
90.77,198.92,12.81,24.17,31.33,60.61,2.22,7.16,11.69,0.0,8.700972080037227,3.0701278234985114
25.63,70.82,27.14,16.61,19.94,60.71,1.48,7.97,20.53,0.0,8.700972080037227,3.0701278234985114
23.37,53.69,7.97,17.37,17.98,80.64,2.22,6.39,10.1,0.0,8.700972080037227,3.0701278234985114
10.79,42.33,12.66,13.59,21.32,64.38,2.18,7.26,7.45,0.0,8.700972080037227,3.0701278234985114
